"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.962098157E1,-4.005000368E-2,-1.384950042E0,9.816000938E0,9.913302429E0
1.962577365E1,-2.059500068E-1,-1.492950082E0,1.006005001E1,1.017231152E1
1.963056711E1,-2.340000123E-1,-1.282050014E0,9.508950233E0,9.597840527E0
1.963536039E1,-1.240500063E-1,-1.536000013E0,1.015095043E1,1.026725275E1
1.964015485E1,-3.299999982E-2,-1.380000114E0,9.598050117E0,9.696806452E0
1.964494708E1,-1.395000052E-2,-1.419000030E0,9.772950172E0,9.875439775E0
1.964974041E1,-1.600500047E-1,-1.504950047E0,1.006995010E1,1.018304403E1
1.965453387E1,-2.610000074E-1,-1.372950077E0,9.628950119E0,9.729840354E0
1.965932833E1,-5.895000324E-2,-1.476000071E0,9.948000908E0,1.005707579E1
1.966412064E1,1.095000096E-2,-1.395000100E0,9.604950905E0,9.705731661E0
1.966891395E1,6.195000187E-2,-1.380000114E0,9.517050743E0,9.616781840E0
1.967370718E1,-1.189500093E-1,-1.564950109E0,1.018905067E1,1.030921780E1
1.967850185E1,-1.579500139E-1,-1.366050124E0,9.627000809E0,9.724720341E0
1.968329393E1,-1.339500099E-1,-1.435050011E0,9.742050171E0,9.848088783E0
1.968808739E1,7.395000011E-2,-1.404000044E0,9.778050423E0,9.878610975E0
1.969288070E1,1.480500102E-1,-1.476000071E0,9.550050735E0,9.664572627E0
1.969767516E1,8.295000345E-2,-1.276950002E0,9.493050575E0,9.578908666E0
1.970246740E1,-1.240500063E-1,-1.665000081E0,1.022295094E1,1.035839464E1
1.970726069E1,-8.100000024E-2,-1.275000095E0,9.541050911E0,9.626205832E0
1.971205416E1,-1.200000010E-2,-1.459050059E0,9.688950539E0,9.798200529E0
1.971684862E1,2.029500157E-1,-1.416000009E0,9.675000191E0,9.780177576E0
1.972164067E1,1.770000011E-1,-1.359000087E0,9.366000175E0,9.465736608E0
1.972643413E1,7.605000585E-2,-1.431000113E0,9.772950172E0,9.877454125E0
1.973122744E1,-6.405000389E-2,-1.549950123E0,1.017495060E1,1.029252484E1
1.973602193E1,-1.200000010E-2,-1.219950080E0,9.286950111E0,9.366742474E0
1.974081416E1,1.669500023E-1,-1.450050116E0,9.718050003E0,9.827055180E0
1.974560747E1,2.800500095E-1,-1.392000079E0,9.624000549E0,9.728179624E0
1.975040095E1,2.029500157E-1,-1.354050040E0,9.499950409E0,9.598109084E0
1.975519541E1,1.099500060E-1,-1.390050054E0,9.615000725E0,9.715583724E0
1.975998749E1,2.100000158E-2,-1.549950123E0,1.016805077E1,1.028552589E1
1.976478095E1,9.495000541E-2,-1.219950080E0,9.271950722E0,9.352345368E0
1.976957426E1,2.149500102E-1,-1.443000078E0,9.583950043E0,9.694356665E0
1.977436895E1,3.079500198E-1,-1.402050018E0,9.640950203E0,9.747230288E0
1.977916102E1,2.410500050E-1,-1.396950126E0,9.550050735E0,9.654690249E0
1.978395448E1,1.410000026E-1,-1.423050046E0,9.652950287E0,9.758299118E0
1.978874778E1,1.789500117E-1,-1.351950049E0,9.415950775E0,9.514195764E0
1.979354226E1,2.050500065E-1,-1.524000049E0,1.005495071E1,1.017185605E1
1.979833449E1,2.200500071E-1,-1.312950015E0,9.366000175E0,9.460138426E0
1.980312780E1,1.690500081E-1,-1.371000051E0,9.358950615E0,9.460347544E0
1.980792126E1,3.229500055E-1,-1.447050095E0,9.732000351E0,9.844291824E0
1.981271572E1,3.010500073E-1,-1.471050024E0,9.628950119E0,9.745321938E0
1.981750780E1,2.389500141E-1,-1.384950042E0,9.523950577E0,9.627087738E0
1.982230128E1,2.080500126E-1,-1.384950042E0,9.459000587E0,9.562116060E0
1.982709458E1,2.839500010E-1,-1.432950020E0,9.675000191E0,9.784661571E0
1.983188904E1,3.250500262E-1,-1.404000044E0,9.493050575E0,9.601816644E0
1.983668126E1,3.079500198E-1,-1.402050018E0,9.471000671E0,9.579166518E0
1.984147456E1,3.469500244E-1,-1.395000100E0,9.502050400E0,9.610169686E0
1.984626802E1,3.630000055E-1,-1.428000093E0,9.568950653E0,9.681723497E0
1.985106250E1,3.420000076E-1,-1.408950090E0,9.556950569E0,9.666302734E0
1.985585458E1,2.800500095E-1,-1.419000030E0,9.517050743E0,9.626330762E0
1.986064803E1,3.589500189E-1,-1.431000113E0,9.568950653E0,9.682015443E0
1.986544136E1,3.630000055E-1,-1.444950104E0,9.502050400E0,9.618139717E0
1.987023582E1,3.850500286E-1,-1.419000030E0,9.460950851E0,9.574519080E0
1.987502813E1,4.140000343E-1,-1.404000044E0,9.475950241E0,9.588339018E0
1.987982135E1,4.060500264E-1,-1.414050102E0,9.502050400E0,9.615267865E0
1.988461481E1,3.919500113E-1,-1.416000009E0,9.531000137E0,9.643580479E0
1.988940935E1,3.870000243E-1,-1.414050102E0,9.447000504E0,9.560079771E0
1.989420159E1,4.039500058E-1,-1.395000100E0,9.466050148E0,9.576810862E0
1.989899490E1,4.399500191E-1,-1.428000093E0,9.514050484E0,9.630674789E0
1.990378836E1,4.540500343E-1,-1.404000044E0,9.475950241E0,9.590151747E0
1.990858285E1,4.500000179E-1,-1.407000065E0,9.490050316E0,9.604332574E0
1.991337516E1,4.350000322E-1,-1.432950020E0,9.481050491E0,9.598587876E0
1.991816838E1,4.710000157E-1,-1.450050116E0,9.471000671E0,9.592931777E0
1.992296168E1,4.570500255E-1,-1.414050102E0,9.411000252E0,9.527610307E0
1.992775614E1,4.810500145E-1,-1.432950020E0,9.502050400E0,9.621523615E0
1.993254837E1,5.050500035E-1,-1.432950020E0,9.511950493E0,9.632529442E0
1.993734170E1,4.810500145E-1,-1.440000057E0,9.490050316E0,9.610726522E0
1.994213516E1,4.660500288E-1,-1.450050116E0,9.459000587E0,9.580842347E0
1.994692962E1,4.780500233E-1,-1.435050011E0,9.475950241E0,9.595912324E0
1.995172196E1,5.140500069E-1,-1.435050011E0,9.481050491E0,9.602808670E0
1.995651519E1,5.070000291E-1,-1.431000113E0,9.451950073E0,9.573096184E0
1.996130850E1,5.119500160E-1,-1.444950104E0,9.490050316E0,9.613065516E0
1.996610295E1,5.239500403E-1,-1.438050032E0,9.451950073E0,9.575065103E0
1.997089526E1,5.209500194E-1,-1.432950020E0,9.430050850E0,9.552517664E0
1.997568849E1,4.879500270E-1,-1.420950055E0,9.454050064E0,9.572682848E0
1.998048195E1,5.070000291E-1,-1.432950020E0,9.487950325E0,9.608933144E0
1.998527649E1,5.599500537E-1,-1.431000113E0,9.505050659E0,9.628462672E0
1.999006872E1,5.569500327E-1,-1.455000043E0,9.457050323E0,9.584519773E0
1.999486204E1,5.620500445E-1,-1.455000043E0,9.481050491E0,9.608498519E0
1.999965528E1,5.410500169E-1,-1.479000092E0,9.463950157E0,9.594088230E0
2.000444997E1,5.479500294E-1,-1.486050129E0,9.450000763E0,9.581811344E0
2.000924205E1,5.359500051E-1,-1.467000127E0,9.478050232E0,9.605871537E0
2.001403551E1,5.550000072E-1,-1.476000071E0,9.487950325E0,9.618097659E0
2.001882881E1,5.719500184E-1,-1.435050011E0,9.466050148E0,9.591277327E0
2.002362327E1,5.620500445E-1,-1.462050080E0,9.511950493E0,9.640056684E0
2.002841558E1,5.479500294E-1,-1.492950082E0,9.496950150E0,9.629185393E0
2.003320881E1,5.860500336E-1,-1.480950117E0,9.508950233E0,9.641410811E0
2.003800226E1,5.980500579E-1,-1.468950033E0,9.508950233E0,9.640311853E0
2.004279672E1,6.030000448E-1,-1.474050045E0,9.519000053E0,9.651310512E0
2.004758903E1,6.030000448E-1,-1.495050073E0,9.505050659E0,9.640786887E0
2.005238225E1,5.910000205E-1,-1.498050094E0,9.508950233E0,9.644354289E0
2.005717556E1,5.860500336E-1,-1.495050073E0,9.541050911E0,9.675240661E0
2.006197002E1,5.809500217E-1,-1.500000119E0,9.543000221E0,9.677621428E0
2.006676234E1,6.049500108E-1,-1.510050058E0,9.544950485E0,9.682576902E0
2.007155580E1,6.030000448E-1,-1.480950117E0,9.555000305E0,9.687871445E0
2.007634903E1,5.929500461E-1,-1.464000106E0,9.567000389E0,9.696513936E0
2.008114348E1,6.030000448E-1,-1.474050045E0,9.567000389E0,9.698656043E0
2.008593579E1,6.150000095E-1,-1.483050108E0,9.588000298E0,9.721492290E0
2.009072910E1,6.270000339E-1,-1.435050011E0,9.610050201E0,9.736814800E0
2.009552232E1,6.220500469E-1,-1.447050095E0,9.615000725E0,9.743158583E0
2.010031701E1,6.220500469E-1,-1.443000078E0,9.622050285E0,9.749515228E0
2.010510909E1,6.169500351E-1,-1.443000078E0,9.607950211E0,9.735275231E0
2.010990254E1,6.790500283E-1,-1.390050054E0,9.490050316E0,9.615321268E0
2.011469585E1,5.620500445E-1,-1.548000097E0,1.003905010E1,1.017323604E1
2.011949031E1,6.670500040E-1,-1.380000114E0,9.610050201E0,9.731516886E0
2.012428252E1,6.000000238E-1,-1.438050032E0,9.660000801E0,9.784866039E0
2.012907582E1,6.510000229E-1,-1.438050032E0,9.825000763E0,9.951001403E0
2.013386929E1,7.080000043E-1,-1.360950112E0,9.544950485E0,9.667446870E0
2.013866372E1,6.000000238E-1,-1.426050067E0,9.933000565E0,1.005276674E1
2.014345580E1,6.340500116E-1,-1.392000079E0,9.648000717E0,9.768500472E0
2.014824926E1,6.199500561E-1,-1.366050124E0,9.823050499E0,9.936938770E0
2.015304258E1,6.700500250E-1,-1.383000016E0,9.778050423E0,9.898076891E0
2.015783704E1,6.390000582E-1,-1.348950028E0,9.688950539E0,9.803252001E0
2.016262935E1,5.959500074E-1,-1.407000065E0,1.002195072E1,1.013776612E1
2.016742258E1,6.340500116E-1,-1.366050124E0,9.679050446E0,9.795515805E0
2.017221604E1,6.409500241E-1,-1.347000122E0,9.864000320E0,9.976158007E0
2.017701058E1,7.080000043E-1,-1.327950120E0,9.763050079E0,9.878353222E0
2.018180279E1,6.529500484E-1,-1.371000051E0,9.955050468E0,1.007020430E1
2.018659610E1,6.580500603E-1,-1.318050027E0,9.901950836E0,1.001093982E1
2.019138956E1,5.860500336E-1,-1.309050083E0,9.808950424E0,9.913252503E0
2.019618402E1,6.480000019E-1,-1.327950120E0,1.004595089E1,1.015403786E1
2.020097610E1,6.550500393E-1,-1.318050027E0,9.964050293E0,1.007217180E1
2.020576956E1,6.030000448E-1,-1.273050070E0,9.841950417E0,9.942245900E0
2.021056285E1,6.840000153E-1,-1.311000109E0,9.901950836E0,1.001175348E1
2.021535731E1,6.510000229E-1,-1.348950028E0,1.006995010E1,1.018073486E1
2.022014954E1,6.460500360E-1,-1.288950086E0,9.909000397E0,1.001334419E1
2.022494286E1,6.000000238E-1,-1.288950086E0,9.936000824E0,1.003720602E1
2.022973632E1,6.360000372E-1,-1.348950028E0,1.015305042E1,1.026199762E1
2.023453078E1,6.820500493E-1,-1.282050014E0,9.883050919E0,9.989171135E0
2.023932286E1,5.809500217E-1,-1.311000109E0,1.001700020E1,1.011911642E1
2.024411632E1,5.929500461E-1,-1.366050124E0,1.010805035E1,1.021716030E1
2.024890962E1,6.480000019E-1,-1.270050049E0,9.897000313E0,9.999177282E0
2.025370408E1,6.030000448E-1,-1.294050097E0,1.012695026E1,1.022708641E1
2.025849631E1,5.689499974E-1,-1.315950036E0,1.001505089E1,1.011714747E1
2.026328962E1,6.150000095E-1,-1.264950037E0,1.000695038E1,1.010531442E1
2.026808309E1,5.550000072E-1,-1.335000038E0,1.024200058E1,1.034354030E1
2.027287762E1,5.520000458E-1,-1.255950093E0,9.967050552E0,1.006102437E1
2.027766986E1,6.030000448E-1,-1.288950086E0,1.010805035E1,1.020772664E1
2.028246308E1,5.839500427E-1,-1.300950050E0,1.015800095E1,1.025760459E1
2.028725639E1,6.000000238E-1,-1.210050106E0,9.969000816E0,1.006007945E1
2.029205108E1,5.070000291E-1,-1.320000052E0,1.032300091E1,1.041939523E1
2.029684316E1,5.520000458E-1,-1.255950093E0,1.000305080E1,1.009668956E1
2.030163662E1,5.550000072E-1,-1.261050105E0,1.015305042E1,1.024610683E1
2.030642994E1,4.930500090E-1,-1.347000122E0,1.027305031E1,1.037270795E1
2.031122440E1,5.790000558E-1,-1.219950080E0,9.897000313E0,9.988700339E0
2.031601663E1,4.969500303E-1,-1.348950028E0,1.040700054E1,1.050582152E1
2.032080996E1,5.449500084E-1,-1.255950093E0,1.000305080E1,1.009630658E1
2.032560342E1,5.089499950E-1,-1.251000047E0,1.013205051E1,1.022166713E1
2.033039788E1,4.380000234E-1,-1.371000051E0,1.037100029E1,1.047039312E1
2.033518997E1,5.569500327E-1,-1.165050030E0,9.849000931E0,9.933295236E0
2.033998343E1,3.850500286E-1,-1.378050089E0,1.055295086E1,1.064950973E1
2.034477674E1,5.170500278E-1,-1.207950115E0,1.000005054E1,1.008600491E1
2.034957121E1,4.969500303E-1,-1.255950093E0,1.019205093E1,1.028116103E1
2.035436344E1,4.260000288E-1,-1.344000101E0,1.042905045E1,1.052392063E1
2.035915675E1,5.479500294E-1,-1.143000007E0,9.813000679E0,9.894527810E0
2.036395023E1,3.730500042E-1,-1.384950042E0,1.063695049E1,1.073321800E1
2.036874469E1,4.729500115E-1,-1.177050114E0,9.997950554E0,1.007810220E1
2.037353677E1,4.500000179E-1,-1.215000033E0,1.014405060E1,1.022646017E1
2.037833021E1,3.559500277E-1,-1.354050040E0,1.057995033E1,1.067218351E1
2.038312352E1,5.260500312E-1,-1.117050052E0,9.766050339E0,9.843793409E0
2.038791821E1,3.820500076E-1,-1.312950015E0,1.058700085E1,1.067494201E1
2.039271022E1,4.020000100E-1,-1.264950037E0,1.021995068E1,1.030577966E1
2.039750352E1,4.780500233E-1,-1.186050057E0,9.847050667E0,9.929735817E0
2.040229698E1,3.079500198E-1,-1.396950126E0,1.075395012E1,1.084867485E1
2.040709154E1,4.420500100E-1,-1.179000020E0,9.925950050E0,1.000549517E1
2.041188377E1,4.110000134E-1,-1.243950009E0,1.018695068E1,1.027084694E1
2.041667707E1,2.599500120E-1,-1.407000065E0,1.064895058E1,1.074464386E1
2.042147030E1,4.620000124E-1,-1.111950040E0,9.751049995E0,9.825113379E0
2.042626500E1,3.439500034E-1,-1.320000052E0,1.050795078E1,1.059611869E1
2.043105708E1,2.989500165E-1,-1.356000066E0,1.038105011E1,1.047350508E1
2.043585054E1,4.090500176E-1,-1.102950096E0,9.796950340E0,9.867322676E0
2.044064384E1,2.340000123E-1,-1.420950055E0,1.075905037E1,1.085499977E1
2.044543830E1,3.270000219E-1,-1.219950080E0,1.000005054E1,1.007949493E1
2.045023060E1,3.300000131E-1,-1.210050106E0,1.012005043E1,1.019747724E1
2.045502383E1,1.650000066E-1,-1.459050059E0,1.066305065E1,1.076367508E1
2.045981729E1,3.610500097E-1,-1.129050016E0,9.694050789E0,9.766254745E0
2.046461176E1,1.909500062E-1,-1.396950126E0,1.064205074E1,1.073504427E1
2.046940384E1,2.410500050E-1,-1.285050035E0,1.011300087E1,1.019716849E1
2.047419730E1,2.580000162E-1,-1.263000011E0,1.015800095E1,1.023946855E1
2.047899061E1,1.290000081E-1,-1.387950063E0,1.048605061E1,1.057829399E1
2.048378507E1,2.530499995E-1,-1.219950080E0,9.901950836E0,9.980027197E0
2.048857738E1,1.050000042E-1,-1.395000100E0,1.058895016E1,1.068096043E1
2.049337061E1,2.200500071E-1,-1.213050008E0,9.931050301E0,1.000728097E1
2.049816407E1,1.410000026E-1,-1.438050032E0,1.045800018E1,1.055734989E1
2.050295853E1,1.860000044E-1,-1.191000104E0,1.006695080E1,1.013886461E1
2.050775084E1,1.500000060E-1,-1.378050089E0,1.033995056E1,1.043245415E1
2.051254407E1,1.380000114E-1,-1.279950023E0,1.023705006E1,1.031767948E1
2.051733738E1,1.309500039E-1,-1.252950072E0,1.014405060E1,1.022197605E1
2.052213208E1,8.595000207E-2,-1.336950064E0,1.038600063E1,1.047205004E1
2.052692416E1,1.260000020E-1,-1.179000020E0,1.006995010E1,1.013951735E1
2.053171762E1,7.395000011E-2,-1.348950028E0,1.039800072E1,1.048539716E1
2.053651085E1,1.360500008E-1,-1.201050043E0,1.011795044E1,1.018989460E1
2.054130538E1,3.795000166E-2,-1.285050035E0,1.031895065E1,1.039872763E1
2.054609762E1,8.805000782E-2,-1.246050000E0,1.020900059E1,1.028513910E1
2.055089091E1,5.205000192E-2,-1.215000033E0,1.021305084E1,1.028520013E1
2.055568414E1,2.595000155E-2,-1.227000117E0,1.030395031E1,1.037678152E1
2.056047883E1,7.800000161E-2,-1.179000020E0,1.011795044E1,1.018670929E1
2.056527114E1,-1.605000161E-2,-1.240950108E0,1.034700012E1,1.042116243E1
2.057006437E1,3.495000303E-2,-1.165050030E0,1.009095001E1,1.015804288E1
2.057485767E1,-2.805000171E-2,-1.218000054E0,1.025595093E1,1.032806082E1
2.057965214E1,7.050000131E-3,-1.186050057E0,1.020600033E1,1.027468769E1
2.058444445E1,-2.595000155E-2,-1.143000007E0,1.012005043E1,1.018442650E1
2.058923767E1,-3.600000218E-2,-1.162050009E0,1.029900074E1,1.036441375E1
2.059403112E1,-2.100000158E-2,-1.122000098E0,1.012005043E1,1.018207965E1
2.059882558E1,-7.605000585E-2,-1.150950074E0,1.025895023E1,1.032359092E1
2.060361789E1,-3.299999982E-2,-1.106999993E0,1.016295052E1,1.022311602E1
2.060841113E1,-8.100000024E-2,-1.099950075E0,1.014900017E1,1.020875387E1
2.061320467E1,-9.300000221E-2,-1.081050038E0,1.016805077E1,1.022577990E1
2.061799890E1,-1.000500023E-1,-1.069050074E0,1.010295010E1,1.015984639E1
2.062279120E1,-1.240500063E-1,-1.071000099E0,1.015800095E1,1.021505814E1
2.062758465E1,-1.219500080E-1,-1.060050011E0,1.012005043E1,1.017614851E1
2.063237789E1,-1.170000061E-1,-1.042950034E0,1.016100025E1,1.021505555E1
2.063717243E1,-1.290000081E-1,-1.050000072E0,1.011495018E1,1.017012086E1
2.064196466E1,-1.360500008E-1,-1.050000072E0,1.012695026E1,1.018214768E1
2.064675797E1,-1.650000066E-1,-1.026000023E0,1.012905025E1,1.018221784E1
2.065155121E1,-1.459500045E-1,-1.015950084E0,1.007205009E1,1.012421104E1
2.065634590E1,-1.699500084E-1,-9.810000658E-1,1.007895088E1,1.012800548E1
2.066113798E1,-1.740000099E-1,-1.002000093E0,1.006995010E1,1.012117460E1
2.066593144E1,-1.909500062E-1,-9.949500561E-1,1.006005001E1,1.011093437E1
2.067072467E1,-1.939500123E-1,-9.970500469E-1,1.005495071E1,1.010612484E1
2.067551921E1,-2.149500102E-1,-9.709500670E-1,1.004295063E1,1.009206643E1
2.068031147E1,-2.220000178E-1,-9.850500226E-1,1.002195072E1,1.007269099E1
2.068510478E1,-2.100000083E-1,-9.589500427E-1,1.002405071E1,1.007200466E1
2.068989824E1,-2.250000089E-1,-9.730500579E-1,1.000695038E1,1.005666482E1
2.069469268E1,-2.509500086E-1,-9.780000448E-1,9.964050293E0,1.001507655E1
2.069948499E1,-2.650500238E-1,-9.610500336E-1,9.979050636E0,1.002872476E1
2.070427822E1,-2.730000019E-1,-9.540000558E-1,9.936000824E0,9.985427256E0
2.070907153E1,-2.890500128E-1,-9.540000558E-1,9.916050911E0,9.966028882E0
2.071386599E1,-3.079500198E-1,-9.780000448E-1,9.919050217E0,9.971904257E0
2.071865830E1,-2.820000052E-1,-9.660000205E-1,9.907050133E0,9.958028036E0
2.072345178E1,-2.989500165E-1,-9.370500445E-1,9.897000313E0,9.945755330E0
2.072824501E1,-2.890500128E-1,-9.300000668E-1,9.913950920E0,9.961670185E0
2.073303947E1,-3.229500055E-1,-9.160500169E-1,9.885000229E0,9.932606600E0
2.073783178E1,-3.280500174E-1,-9.300000668E-1,9.897000313E0,9.946010865E0
2.074262509E1,-3.540000021E-1,-9.010500312E-1,9.873000145E0,9.920349743E0
2.074741832E1,-3.540000021E-1,-9.330000281E-1,9.871050835E0,9.921363295E0
2.075221278E1,-3.559500277E-1,-9.090000391E-1,9.856950760E0,9.905173384E0
2.075700509E1,-3.709500134E-1,-9.060000181E-1,9.829950333E0,9.878581046E0
2.076179855E1,-3.870000243E-1,-9.130500555E-1,9.829950333E0,9.879845797E0
2.076659179E1,-3.610500097E-1,-9.250500202E-1,9.828000069E0,9.878039279E0
2.077138632E1,-3.780000210E-1,-9.180000424E-1,9.792000771E0,9.842199306E0
2.077617856E1,-3.780000210E-1,-9.210000634E-1,9.808950424E0,9.859342451E0
2.078097188E1,-4.090500176E-1,-9.330000281E-1,9.796950340E0,9.849773954E0
2.078576511E1,-3.990000188E-1,-9.450000525E-1,9.775050163E0,9.828724831E0
2.079055980E1,-4.039500058E-1,-9.229500294E-1,9.769950867E0,9.821759125E0
2.079535188E1,-3.870000243E-1,-9.370500445E-1,9.742050171E0,9.794660450E0
2.080014534E1,-3.829500079E-1,-9.090000391E-1,9.766050339E0,9.815735887E0
2.080493865E1,-3.990000188E-1,-9.060000181E-1,9.745950699E0,9.796100861E0
2.080973312E1,-4.140000343E-1,-9.229500294E-1,9.756000519E0,9.808301530E0
2.081452543E1,-4.230000079E-1,-9.180000424E-1,9.757950783E0,9.810160884E0
2.081931889E1,-4.159500301E-1,-9.300000668E-1,9.751049995E0,9.804126201E0
2.082411215E1,-4.330500066E-1,-9.090000391E-1,9.739050865E0,9.790961400E0
2.082890661E1,-4.230000079E-1,-9.229500294E-1,9.708000183E0,9.760944284E0
2.083369892E1,-4.279500246E-1,-9.450000525E-1,9.712950706E0,9.768192143E0
2.083849223E1,-4.450500309E-1,-9.640500546E-1,9.694050789E0,9.752029673E0
2.084328546E1,-4.279500246E-1,-9.210000634E-1,9.670050621E0,9.723233071E0
2.084807992E1,-4.470000267E-1,-9.330000281E-1,9.672000885E0,9.727173238E0
2.085287223E1,-4.470000267E-1,-9.370500445E-1,9.675000191E0,9.730544718E0
2.085766569E1,-4.519500136E-1,-9.370500445E-1,9.651000023E0,9.706911097E0
2.086245892E1,-4.470000267E-1,-9.450000525E-1,9.652950287E0,9.709391503E0
2.086725337E1,-4.860000312E-1,-9.160500169E-1,9.651000023E0,9.706551659E0
2.087204568E1,-4.660500288E-1,-9.349500537E-1,9.643050194E0,9.699471701E0
2.087683899E1,-4.780500233E-1,-9.370500445E-1,9.646050453E0,9.703240900E0
2.088163242E1,-4.549500346E-1,-9.610500336E-1,9.639000893E0,9.697470542E0
2.088642689E1,-4.740000367E-1,-9.420000315E-1,9.639000893E0,9.696513719E0
2.089121896E1,-4.930500090E-1,-9.450000525E-1,9.648000717E0,9.706700843E0
2.089601243E1,-4.810500145E-1,-9.420000315E-1,9.627000809E0,9.684932511E0
2.090080574E1,-4.830000103E-1,-9.640500546E-1,9.615000725E0,9.675273663E0
2.090560043E1,-4.879500270E-1,-9.570000172E-1,9.619950294E0,9.679741109E0
2.091039239E1,-4.930500090E-1,-9.570000172E-1,9.610050201E0,9.670160920E0
2.091518570E1,-4.900500178E-1,-9.589500427E-1,9.603000641E0,9.663195926E0
2.091997916E1,-5.140500069E-1,-9.469500184E-1,9.600000381E0,9.660277898E0
2.092477371E1,-5.100000501E-1,-9.570000172E-1,9.607950211E0,9.668953218E0
2.092956594E1,-4.930500090E-1,-9.660000205E-1,9.592950821E0,9.654064419E0
2.093435924E1,-5.100000501E-1,-9.589500427E-1,9.619950294E0,9.681070649E0
2.093915248E1,-4.930500090E-1,-9.250500202E-1,9.603000641E0,9.660043331E0
2.094394717E1,-4.999500215E-1,-9.349500537E-1,9.580950737E0,9.639434561E0
2.094873925E1,-5.020500422E-1,-9.450000525E-1,9.616950035E0,9.676301324E0
2.095353269E1,-4.980000257E-1,-9.180000424E-1,9.610050201E0,9.666632970E0
2.095832592E1,-5.050500035E-1,-9.300000668E-1,9.628950119E0,9.686932230E0
2.096312046E1,-4.980000257E-1,-9.229500294E-1,9.595950127E0,9.653087569E0
2.096791273E1,-4.860000312E-1,-9.130500555E-1,9.607950211E0,9.663465408E0
2.097270603E1,-4.950000346E-1,-9.210000634E-1,9.600000381E0,9.656773451E0
2.097749950E1,-5.050500035E-1,-9.109500647E-1,9.604950905E0,9.661262206E0
2.098229395E1,-5.020500422E-1,-9.040500522E-1,9.615000725E0,9.670449818E0
2.098708603E1,-5.220000148E-1,-9.090000391E-1,9.604950905E0,9.661979454E0
2.099187949E1,-5.190000534E-1,-8.970000148E-1,9.598050117E0,9.653835307E0
2.099667278E1,-5.239500403E-1,-8.850000501E-1,9.612000465E0,9.666866177E0
2.100146724E1,-5.190000534E-1,-8.749500513E-1,9.622050285E0,9.675678288E0
2.100625948E1,-5.020500422E-1,-8.800500631E-1,9.604950905E0,9.658241260E0
2.101105277E1,-5.140500069E-1,-8.869500160E-1,9.622050285E0,9.676506572E0
2.101584623E1,-4.710000157E-1,-8.779500127E-1,9.628950119E0,9.680357309E0
2.102064076E1,-5.190000534E-1,-8.800500631E-1,9.579000473E0,9.633332717E0
2.102543299E1,-4.860000312E-1,-8.490000367E-1,9.636000633E0,9.685530718E0
2.103022622E1,-4.710000157E-1,-8.580000401E-1,9.627000809E0,9.676629044E0
2.103501952E1,-4.810500145E-1,-8.820000291E-1,9.603000641E0,9.655410632E0
2.103981422E1,-4.999500215E-1,-8.580000401E-1,9.600000381E0,9.651223830E0
2.104460630E1,-4.860000312E-1,-8.700000644E-1,9.627000809E0,9.678442060E0
2.104939976E1,-4.810500145E-1,-8.440500498E-1,9.624000549E0,9.672911463E0
2.105419295E1,-4.930500090E-1,-8.539500237E-1,9.658050537E0,9.708257780E0
2.105898749E1,-4.690500200E-1,-8.220000267E-1,9.652950287E0,9.699234053E0
2.106377972E1,-4.639500082E-1,-8.320500255E-1,9.627000809E0,9.674021988E0
2.106857304E1,-4.690500200E-1,-8.179500103E-1,9.643050194E0,9.689038507E0
2.107336628E1,-4.759500325E-1,-8.130000234E-1,9.696000099E0,9.741658760E0
2.107816097E1,-4.500000179E-1,-8.130000234E-1,9.667050362E0,9.711608093E0
2.108295306E1,-4.549500346E-1,-8.299500346E-1,9.679050446E0,9.725215377E0
2.108774652E1,-4.620000124E-1,-8.440500498E-1,9.703050613E0,9.750643861E0
2.109253982E1,-4.330500066E-1,-8.560500145E-1,9.703050613E0,9.750361283E0
2.109733427E1,-4.450500309E-1,-8.820000291E-1,9.706050873E0,9.756198908E0
2.110212650E1,-4.399500191E-1,-8.779500127E-1,9.691050529E0,9.740678242E0
2.110691981E1,-4.570500255E-1,-8.970000148E-1,9.724950790E0,9.776920355E0
2.111171327E1,-4.549500346E-1,-9.010500312E-1,9.708000183E0,9.760334945E0
2.111650773E1,-4.500000179E-1,-9.280500412E-1,9.700950623E0,9.755625038E0
2.112129980E1,-4.309500158E-1,-9.400500655E-1,9.730050087E0,9.784849858E0
2.112609326E1,-4.549500346E-1,-9.469500184E-1,9.721950531E0,9.778548768E0
2.113088657E1,-4.429500103E-1,-9.640500546E-1,9.745950699E0,9.803527541E0
2.113568105E1,-4.399500191E-1,-9.690000415E-1,9.745950699E0,9.803880463E0
2.114047328E1,-4.230000079E-1,-9.730500579E-1,9.772950172E0,9.830376925E0
2.114526659E1,-4.159500301E-1,-9.829500318E-1,9.784950256E0,9.842990232E0
2.115006004E1,-4.210500121E-1,-9.709500670E-1,9.699000359E0,9.756568818E0
2.115485458E1,-2.650500238E-1,-8.629500270E-1,9.568950653E0,9.611438543E0
2.115964681E1,-5.809500217E-1,-1.315950036E0,1.056495094E1,1.066243011E1
2.116444002E1,-5.239500403E-1,-7.630500197E-1,9.394050598E0,9.439542130E0
2.116923333E1,-4.690500200E-1,-1.090950012E0,9.790050507E0,9.861808595E0
2.117402802E1,-2.700000107E-1,-1.036050081E0,1.004295063E1,1.009985926E1
