"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.360698250E0,-1.977900028E0,-6.835006714E0,-5.582384586E0,9.043916351E0
6.370744250E0,-2.207390070E0,-7.367589951E0,-5.280263424E0,9.329262266E0
6.380790250E0,-2.296929359E0,-7.845137119E0,-4.872652054E0,9.516553942E0
6.390835250E0,-2.252021313E0,-8.430239677E0,-4.389549732E0,9.767737090E0
6.400881250E0,-2.015231133E0,-9.210496902E0,-3.851214886E0,1.018460926E1
6.410927250E0,-1.602477074E0,-1.032958603E1,-3.206886530E0,1.093400208E1
6.420972250E0,-1.037069440E0,-1.173733616E1,-2.474675894E0,1.204012433E1
6.431018250E0,-4.645841420E-1,-1.318953896E1,-1.691928029E0,1.330572797E1
6.441063250E0,-2.629587427E-2,-1.431799698E1,-7.894423604E-1,1.433976807E1
6.451109250E0,-1.972058266E-1,-1.434318447E1,-1.497657448E-1,1.434532191E1
6.461155250E0,-1.616134882E0,-1.276408768E1,2.430565059E-1,1.286829059E1
6.471200250E0,-2.637723684E0,-1.055901051E1,1.332177281E0,1.096471547E1
6.481246250E0,-3.001785517E0,-8.887742996E0,2.301558495E0,9.659185440E0
6.491292250E0,-2.784432650E0,-8.009629250E0,2.831349850E0,8.940009389E0
6.501337250E0,-2.378870726E0,-7.949831963E0,3.432633400E0,8.980079411E0
6.511383250E0,-2.010750771E0,-8.500977516E0,4.164939880E0,9.677626858E0
6.521428250E0,-1.526735067E0,-9.519249916E0,4.881587982E0,1.080633796E1
6.531474250E0,-5.717177987E-1,-1.093122578E1,5.559616089E0,1.227712871E1
6.541520250E0,1.031886458E0,-1.245635223E1,6.262766838E0,1.398026284E1
6.551565250E0,2.894858122E0,-1.335236835E1,6.882414818E0,1.529815603E1
6.561611250E0,4.252072811E0,-1.313062096E1,7.458498001E0,1.568829252E1
6.571657250E0,4.771419048E0,-1.168660164E1,7.957681179E0,1.492205707E1
6.581702250E0,4.436227322E0,-9.618967056E0,8.414424896E0,1.352801487E1
6.591748250E0,3.926789284E0,-7.395273209E0,8.639687538E0,1.203137318E1
6.601793250E0,3.654799938E0,-5.625646114E0,8.719981194E0,1.100197840E1
6.611839250E0,3.682757854E0,-4.720072269E0,8.817361832E0,1.065775104E1
6.621885250E0,4.393934250E0,-5.059219837E0,8.846996307E0,1.109827497E1
6.631930250E0,5.867442608E0,-6.215145588E0,8.340078354E0,1.194201928E1
6.641976250E0,7.430377007E0,-7.208128452E0,7.276196003E0,1.265348357E1
6.652022250E0,8.601986885E0,-7.481560230E0,6.262461662E0,1.300716525E1
6.662067250E0,9.164133072E0,-6.552680969E0,5.562231064E0,1.256413058E1
6.672113250E0,9.225818634E0,-4.178883553E0,5.169196129E0,1.137098878E1
6.682158250E0,8.737605095E0,-1.437029958E0,5.222907543E0,1.028054284E1
6.692204250E0,8.322194099E0,1.136704206E0,5.439180851E0,1.000678267E1
6.702250250E0,8.251401901E0,2.264498472E0,5.768209934E0,1.031919728E1
6.712295250E0,8.222054482E0,1.575070977E0,5.462009430E0,9.995827904E0
6.722341250E0,8.250082016E0,-3.969904184E-1,4.361554623E0,9.340482503E0
6.732387250E0,8.955731392E0,-2.740418196E0,3.051637411E0,9.850254187E0
6.742432250E0,1.049752712E1,-4.719319820E0,1.679175973E0,1.163140951E1
6.752478250E0,1.236176682E1,-5.533729076E0,2.239850312E-1,1.354568587E1
6.762524250E0,1.381818295E1,-4.398295403E0,-8.430919051E-1,1.452576973E1
6.772569250E0,1.347950077E1,-2.509728432E0,-1.212741375E0,1.376468014E1
6.782615250E0,1.166481686E1,-8.932827711E-1,-1.207310081E0,1.176110131E1
6.792660250E0,1.002432728E1,-3.342080116E-1,-1.570313334E0,1.015207941E1
6.802706250E0,9.369290352E0,-8.597140312E-1,-2.437231541E0,9.719197883E0
6.812752250E0,9.345066071E0,-1.904930234E0,-3.548582792E0,1.017602373E1
6.822797250E0,9.274232864E0,-2.712466717E0,-4.561194897E0,1.068519395E1
6.832843250E0,9.054756165E0,-2.944623709E0,-5.441954613E0,1.096696348E1
6.842889250E0,8.905965805E0,-2.330433130E0,-6.287263870E0,1.114795194E1
6.852934250E0,8.724091530E0,-1.155918837E0,-7.111470222E0,1.131454507E1
6.862980250E0,8.259246826E0,1.831537671E-2,-7.800777912E0,1.136079353E1
6.873026250E0,7.631503105E0,7.282672524E-1,-8.313714027E0,1.130876005E1
6.883071250E0,7.183312416E0,1.057424307E0,-8.675466537E0,1.131290604E1
6.893117250E0,6.902812004E0,1.256198406E0,-8.867401123E0,1.130741574E1
6.903162250E0,6.590780735E0,1.456929088E0,-8.877638817E0,1.115228694E1
6.913208250E0,6.106565475E0,1.651267409E0,-8.712047577E0,1.076645712E1
6.923254250E0,5.481502056E0,1.684679031E0,-8.525814056E0,1.027494591E1
6.933299250E0,4.895918369E0,1.381167293E0,-8.397566795E0,9.818185568E0
6.943345250E0,4.577932358E0,7.350578904E-1,-8.286684990E0,9.495626514E0
6.953391292E0,4.635785580E0,-2.163159251E-1,-8.244954109E0,9.461319611E0
6.963436292E0,4.824247360E0,-1.263437867E0,-8.340833664E0,9.717980451E0
6.973482292E0,4.854765415E0,-2.153306484E0,-8.460452080E0,9.989230473E0
6.983527292E0,4.570620537E0,-2.699136019E0,-8.505805969E0,1.002619781E1
6.993573292E0,3.967181683E0,-2.987973928E0,-8.508272171E0,9.851761976E0
7.003619292E0,3.304455519E0,-3.178309202E0,-8.432459831E0,9.598304770E0
7.013664292E0,2.795710325E0,-3.421457529E0,-8.310564041E0,9.412111481E0
7.023710292E0,2.431305885E0,-3.738619089E0,-8.170780182E0,9.308607296E0
7.033756292E0,2.023988485E0,-4.224822998E0,-7.987281322E0,9.259714989E0
7.043801292E0,1.559711814E0,-4.835959435E0,-7.775582790E0,9.288643191E0
7.053847292E0,1.027184725E0,-5.400515556E0,-7.522315979E0,9.316969165E0
7.063893292E0,4.448948503E-1,-5.794944763E0,-7.246313572E0,9.289153708E0
7.073938292E0,-1.439689249E-1,-5.999381065E0,-6.901521683E0,9.145725874E0
7.083984292E0,-7.404009700E-1,-6.134755135E0,-6.516682625E0,8.980566051E0
7.094029292E0,-1.206869841E0,-6.356626511E0,-6.119882107E0,8.905963867E0
7.104075292E0,-1.401630402E0,-6.854849339E0,-5.746812344E0,9.054246482E0
7.114121292E0,-1.294450998E0,-7.821384907E0,-5.372744083E0,9.576849390E0
7.124166292E0,-9.918039441E-1,-9.278921127E0,-5.017127037E0,1.059498070E1
7.134212292E0,-6.237047315E-1,-1.098969269E1,-4.544620991E0,1.190864950E1
7.144258292E0,-2.339092344E-1,-1.276073837E1,-3.914669752E0,1.334974893E1
7.154303292E0,2.128759772E-1,-1.431830311E1,-3.092225552E0,1.464994809E1
7.164349292E0,7.212381959E-1,-1.540508080E1,-2.068259478E0,1.556002558E1
7.174394292E0,9.344295263E-1,-1.563789177E1,-1.121382952E0,1.570586888E1
7.184440292E0,-1.383821070E-1,-1.415941429E1,-4.547862411E-1,1.416739190E1
7.194486292E0,-1.307772398E0,-1.187707996E1,9.900979996E-1,1.198981197E1
7.204531292E0,-1.863705039E0,-1.010348797E1,2.152616978E0,1.049702936E1
7.214577292E0,-1.808391929E0,-9.319505692E0,2.721133471E0,9.875628338E0
7.224623292E0,-1.752743006E0,-9.477976799E0,3.277893782E0,1.018080252E1
7.234668292E0,-1.696843266E0,-1.025565434E1,4.175316811E0,1.120227626E1
7.244714292E0,-1.158943295E0,-1.141882992E1,5.187360287E0,1.259529805E1
7.254759292E0,-4.326866567E-2,-1.243697166E1,6.104028702E0,1.385421606E1
7.264805292E0,1.052811146E0,-1.279303455E1,7.218607903E0,1.472679342E1
7.274851292E0,1.740096688E0,-1.237212467E1,8.421200752E0,1.506698468E1
7.284896292E0,2.098270416E0,-1.126778316E1,9.444595337E0,1.485146650E1
7.294942292E0,2.209431648E0,-9.801375389E0,1.005798626E1,1.421659718E1
7.304988292E0,2.186628819E0,-8.319373131E0,1.014270115E1,1.329916168E1
7.315033292E0,2.309300423E0,-7.140432835E0,9.885792732E0,1.241158924E1
7.325079292E0,2.805043936E0,-6.480631351E0,9.512587547E0,1.184720119E1
7.335125292E0,3.701688766E0,-6.311592579E0,9.099293709E0,1.167629422E1
7.345170292E0,4.820612907E0,-6.263519764E0,8.560965538E0,1.165161446E1
7.355216292E0,5.970942020E0,-5.810922623E0,8.088052750E0,1.161187184E1
7.365261292E0,6.874722958E0,-4.734528542E0,7.867745399E0,1.147078872E1
7.375307292E0,7.571125507E0,-3.127320051E0,7.744112492E0,1.127268160E1
7.385353292E0,7.563777447E0,-1.438385010E0,7.451360226E0,1.071459052E1
7.395398292E0,6.741021156E0,8.969185501E-2,7.200658798E0,9.864020376E0
7.405444292E0,5.445470810E0,6.940187216E-1,7.190987110E0,9.046828723E0
7.415490292E0,5.000591755E0,1.266788691E-1,6.945666313E0,8.559453602E0
7.425535292E0,5.964633465E0,-1.587644815E0,6.542978764E0,8.994889634E0
7.435581292E0,8.343727112E0,-3.194849730E0,5.956263065E0,1.073787300E1
7.445626292E0,1.095664978E1,-3.614881516E0,5.014997959E0,1.258037151E1
7.455672292E0,1.182961082E1,-2.919626713E0,4.043453693E0,1.283796830E1
7.465718292E0,1.105514240E1,-1.379122853E0,3.409348726E0,1.165082882E1
7.475763292E0,1.004827881E1,-2.602625489E-1,2.717853069E0,1.041260625E1
7.485809292E0,9.936700821E0,-3.431221247E-1,1.611452103E0,1.007236486E1
7.495855292E0,1.059515190E1,-1.336607099E0,4.174709022E-1,1.068728423E1
7.505900292E0,1.138246822E1,-2.557320356E0,-6.826826334E-1,1.168616814E1
7.515946292E0,1.188126183E1,-3.065574408E0,-1.762483120E0,1.239630896E1
7.525992292E0,1.202205944E1,-2.769657373E0,-2.652614594E0,1.261892544E1
7.536037292E0,1.177778339E1,-2.177636147E0,-3.511788845E0,1.248162416E1
7.546083292E0,1.110920811E1,-1.463685870E0,-4.430766582E0,1.204942213E1
7.556129292E0,1.030811501E1,-7.230873704E-1,-5.291378021E0,1.160942598E1
7.566174292E0,9.752557755E0,-2.927124202E-1,-6.077611923E0,1.149501762E1
7.576220292E0,9.507933617E0,-1.940290034E-1,-6.754610062E0,1.166461341E1
7.586265292E0,9.403975487E0,-3.775065243E-1,-7.438619614E0,1.199626308E1
7.596311292E0,9.268685341E0,-4.487007856E-1,-7.853258133E0,1.215662468E1
7.606357292E0,8.748026848E0,-3.924180269E-1,-7.869887352E0,1.177357603E1
7.616402292E0,7.896084309E0,-3.233132660E-1,-7.857686520E0,1.114432216E1
7.626448292E0,6.883514881E0,-2.461527884E-1,-7.943411827E0,1.051385561E1
7.636494292E0,5.815771103E0,-6.880622357E-2,-8.000178337E0,9.890944406E0
7.646539292E0,4.981622696E0,1.576344967E-1,-8.045998573E0,9.464645073E0
7.656585292E0,4.459634781E0,4.055689275E-1,-8.124156952E0,9.276570202E0
7.666630292E0,4.091826916E0,4.478055537E-1,-8.220866203E0,9.193814141E0
7.676676292E0,3.953525782E0,3.090559244E-1,-8.169343948E0,9.080972537E0
7.686722292E0,4.113543510E0,-2.136137486E-1,-8.022366524E0,9.018050548E0
7.696767292E0,4.524366379E0,-1.163383722E0,-7.937676907E0,9.210323962E0
7.706813292E0,4.811213970E0,-2.183171511E0,-7.893387794E0,9.498399264E0
7.716859292E0,4.627394676E0,-3.055346489E0,-7.758139610E0,9.536071197E0
7.726904292E0,4.137464046E0,-3.772123575E0,-7.571537018E0,9.416777464E0
7.736950292E0,3.644208908E0,-4.427223206E0,-7.437773228E0,9.391540580E0
7.746996292E0,3.086187840E0,-4.870575905E0,-7.362331867E0,9.351523702E0
7.757041292E0,2.477497101E0,-4.955467224E0,-7.194900990E0,9.080817559E0
7.767087292E0,1.864341736E0,-4.821238995E0,-6.936156750E0,8.650455827E0
7.777132292E0,1.296266317E0,-4.580780029E0,-6.583336830E0,8.124295407E0
7.787178292E0,6.757653952E-1,-4.472843170E0,-6.178894520E0,7.657788348E0
7.797224292E0,1.155135110E-1,-4.586608410E0,-5.839673042E0,7.426446076E0
7.807269292E0,-4.692715108E-1,-5.035429478E0,-5.664610863E0,7.593654061E0
7.817315292E0,-1.160032392E0,-5.715385914E0,-5.481241703E0,8.003456872E0
7.827361292E0,-1.581434011E0,-6.513367176E0,-5.235678673E0,8.505128845E0
7.837406292E0,-1.549169302E0,-7.479804516E0,-5.029992104E0,9.145940175E0
7.847452292E0,-1.225791097E0,-8.602518082E0,-4.785787106E0,9.920163274E0
7.857498292E0,-7.360299826E-1,-9.734355927E0,-4.311143398E0,1.067170946E1
7.867543292E0,-1.864994466E-1,-1.081537437E1,-3.678525448E0,1.142535139E1
7.877589292E0,3.449271321E-1,-1.187148476E1,-2.983704567E0,1.224555503E1
7.887634292E0,7.852220535E-1,-1.289470196E1,-2.205869198E0,1.310556260E1
7.897680292E0,1.044359803E0,-1.376542282E1,-1.458742976E0,1.388184008E1
7.907726292E0,7.583714128E-1,-1.388446903E1,-1.080104470E0,1.394705106E1
7.917771292E0,-4.635246992E-1,-1.257123852E1,-6.904381514E-1,1.259871414E1
7.927817292E0,-1.593332171E0,-1.086056900E1,5.391925573E-1,1.099005892E1
7.937863292E0,-2.155955553E0,-9.816093445E0,1.373101473E0,1.014343347E1
7.947908625E0,-2.017185688E0,-9.663711548E0,2.007851362E0,1.007411664E1
7.957954625E0,-1.494489074E0,-1.042429829E1,2.969265938E0,1.094148219E1
7.967999625E0,-7.771467566E-1,-1.169282627E1,4.118503094E0,1.242128057E1
7.978045625E0,3.109569252E-1,-1.311242104E1,5.432069302E0,1.419646634E1
7.988091625E0,1.616034865E0,-1.412349319E1,6.737535954E0,1.573146590E1
7.998136625E0,2.528775692E0,-1.445131493E1,7.949584484E0,1.668625491E1
8.008182625E0,2.838539600E0,-1.388365173E1,9.050971031E0,1.681467125E1
8.018228625E0,2.888109922E0,-1.225240898E1,9.751098633E0,1.592314759E1
8.028273625E0,2.487495899E0,-9.893540382E0,9.986124039E0,1.427558932E1
8.038319625E0,1.662777662E0,-7.296473980E0,1.003725433E1,1.251997750E1
8.048365625E0,7.219067812E-1,-4.930360317E0,9.914981842E0,1.109668722E1
8.058410625E0,1.562785059E-1,-3.179065228E0,9.677406311E0,1.018739769E1
8.068456625E0,2.249076068E-1,-2.412759781E0,9.381343842E0,9.689252059E0
8.078501625E0,1.013633966E0,-2.632869720E0,8.990027428E0,9.422316591E0
8.088547625E0,2.412701130E0,-3.514716387E0,8.641449928E0,9.635819368E0
8.098593625E0,4.123709679E0,-4.363381863E0,8.514911652E0,1.041862770E1
8.108638625E0,5.852398396E0,-4.518293858E0,8.604262352E0,1.134455275E1
8.118684625E0,7.004639149E0,-3.813743114E0,8.771781921E0,1.185553728E1
8.128730625E0,7.590996742E0,-2.371592045E0,8.935692787E0,1.196220239E1
8.138775625E0,7.562071323E0,-9.635705352E-1,8.933585167E0,1.174403401E1
8.148821625E0,7.131114960E0,-2.102223784E-1,8.679045677E0,1.123489332E1
8.158867625E0,6.861341000E0,-7.221804857E-1,8.330818176E0,1.081674981E1
8.168912625E0,7.396469593E0,-2.423488617E0,7.690657139E0,1.094199556E1
8.178958625E0,9.046216011E0,-4.259595871E0,6.720394135E0,1.204748432E1
8.189004625E0,1.109311676E1,-5.619114876E0,5.625003338E0,1.364816303E1
8.199049625E0,1.285287285E1,-5.796117783E0,4.482927322E0,1.479486259E1
8.209095625E0,1.344169331E1,-5.263587475E0,3.410794497E0,1.483300344E1
8.219140625E0,1.324051762E1,-4.413708210E0,2.186708450E0,1.412705988E1
8.229186625E0,1.296799755E1,-3.566622496E0,8.033977747E-1,1.347350008E1
8.239232625E0,1.272840118E1,-3.353973389E0,-6.499510407E-1,1.317891386E1
8.249277625E0,1.245943165E1,-3.575275183E0,-1.931372046E0,1.310535111E1
8.259323625E0,1.219153976E1,-3.761671543E0,-3.092151642E0,1.312803170E1
8.269369625E0,1.204631424E1,-3.730178833E0,-4.088243008E0,1.325675872E1
8.279414625E0,1.165177059E1,-2.902293205E0,-4.975550175E0,1.299781379E1
8.289460625E0,1.106845474E1,-1.752256513E0,-5.802172184E0,1.261928268E1
8.299506625E0,1.011354160E1,-4.901561737E-1,-6.345973492E0,1.194970110E1
8.309551625E0,9.025444031E0,7.006411552E-1,-6.767383099E0,1.130252237E1
8.319597625E0,8.133699417E0,1.648928881E0,-7.018765926E0,1.086918156E1
8.329642625E0,7.278879642E0,2.211791754E0,-7.091502190E0,1.040016899E1
8.339688625E0,6.503021240E0,2.534261227E0,-7.076749325E0,9.939423838E0
8.349734625E0,5.909415245E0,2.687861204E0,-7.018484116E0,9.560591283E0
8.359779625E0,5.386452675E0,2.689738989E0,-6.956257820E0,9.199896255E0
8.369825625E0,5.231082916E0,2.626875877E0,-6.814487934E0,8.983426471E0
8.379871625E0,5.541277409E0,2.142711163E0,-6.590051174E0,8.872752725E0
8.389916625E0,6.192581654E0,1.130982637E0,-6.462672710E0,9.021825083E0
8.399962625E0,6.857666016E0,-1.304784864E-1,-6.573698521E0,9.500427362E0
8.410008625E0,7.137176991E0,-1.377297163E0,-6.790662289E0,9.947328143E0
8.420053625E0,6.927947044E0,-2.364683628E0,-7.017755508E0,1.014086147E1
8.430099625E0,6.466113091E0,-2.966389179E0,-7.133092880E0,1.007427900E1
8.440145625E0,5.930170536E0,-3.207915545E0,-7.335054874E0,9.962965158E0
8.450190625E0,5.217488289E0,-3.200316668E0,-7.475184441E0,9.661397065E0
8.460236625E0,4.605498791E0,-3.142044544E0,-7.350649357E0,9.225785007E0
8.470281625E0,4.118947983E0,-3.241383553E0,-7.114022255E0,8.836380054E0
8.480327625E0,3.826067448E0,-3.557306767E0,-6.900702477E0,8.655224908E0
8.490373625E0,3.539910555E0,-4.161190033E0,-6.669131756E0,8.621124498E0
8.500418625E0,3.260802746E0,-4.804071426E0,-6.446796417E0,8.676008348E0
8.510464625E0,2.811400414E0,-5.346727848E0,-6.261736870E0,8.700621793E0
8.520510625E0,2.166152000E0,-5.781189442E0,-5.933305264E0,8.562620931E0
8.530555625E0,1.446344733E0,-6.236781597E0,-5.451320171E0,8.408700815E0
8.540601625E0,8.681533337E-1,-6.842405796E0,-5.000033379E0,8.518951877E0
8.550646625E0,5.442438126E-1,-7.649417877E0,-4.702779293E0,8.995883962E0
8.560692625E0,3.704962730E-1,-8.583963394E0,-4.495834827E0,9.697124617E0
8.570738625E0,1.779448390E-1,-9.454246521E0,-4.240396976E0,1.036317558E1
8.580783625E0,-9.912032634E-2,-1.017761040E1,-3.900139093E0,1.089975519E1
8.590829625E0,-3.396978080E-1,-1.084394741E1,-3.467515230E0,1.138991887E1
8.600875625E0,-3.924643397E-1,-1.159567928E1,-2.985203743E0,1.198020232E1
8.610920625E0,-2.190042883E-1,-1.244778919E1,-2.528065681E0,1.270380001E1
8.620966625E0,-1.038401499E-1,-1.326327705E1,-2.056570053E0,1.342217499E1
8.631012625E0,-1.561332494E-1,-1.358730507E1,-1.638988853E0,1.368669139E1
8.641057625E0,-5.506960154E-1,-1.305810738E1,-1.161748052E0,1.312124586E1
8.651103625E0,-1.127968073E0,-1.188892174E1,-3.097139299E-1,1.194632558E1
8.661148625E0,-1.782119274E0,-1.065379047E1,5.074317455E-1,1.081372681E1
8.671194625E0,-2.453426838E0,-9.444994926E0,1.141518354E0,9.824983286E0
8.681240625E0,-3.053130627E0,-8.608577728E0,1.714044929E0,9.293393737E0
8.691285625E0,-3.453108072E0,-8.357851982E0,2.305985928E0,9.332481782E0
8.701331625E0,-3.345411301E0,-8.913742065E0,3.066869974E0,1.000261295E1
8.711377625E0,-2.423856735E0,-1.035044289E1,3.953370094E0,1.134177607E1
8.721422625E0,-8.344273567E-1,-1.214940643E1,4.794960976E0,1.308800964E1
8.731468625E0,8.348118663E-1,-1.350871754E1,5.812380791E0,1.472977022E1
8.741514625E0,2.037042141E0,-1.375339413E1,6.916959286E0,1.552899599E1
8.751559625E0,2.155997038E0,-1.268017197E1,7.967949390E0,1.513021156E1
8.761605625E0,1.453487158E0,-1.053166485E1,8.871173859E0,1.384652718E1
8.771650625E0,5.714653730E-1,-8.208078384E0,9.303171158E0,1.241966654E1
8.781696625E0,-5.698572472E-2,-6.512328148E0,9.344956398E0,1.139042911E1
8.791742625E0,-2.515001409E-2,-5.774852276E0,9.291784286E0,1.094014655E1
8.801787625E0,8.794863820E-1,-6.064845085E0,9.046426773E0,1.092674149E1
8.811833625E0,2.475978851E0,-6.868952751E0,8.636952400E0,1.130972723E1
8.821879625E0,4.487383366E0,-7.538943768E0,8.411772728E0,1.215443142E1
8.831924625E0,6.541542053E0,-7.583467007E0,8.249766350E0,1.297533773E1
8.841970625E0,7.966576576E0,-6.426109791E0,8.004207611E0,1.299340482E1
8.852016625E0,8.315235138E0,-4.358760357E0,7.946849346E0,1.230017649E1
8.862061625E0,7.735790730E0,-1.912132263E0,7.996126175E0,1.128878832E1
8.872107625E0,6.548594952E0,-6.108431518E-2,7.941799641E0,1.029368781E1
8.882153625E0,5.463701725E0,4.718410969E-1,7.757127762E0,9.499879035E0
8.892198625E0,5.251095295E0,-4.987571239E-1,7.515480042E0,9.181786358E0
8.902244625E0,6.458907127E0,-2.155588150E0,6.937126637E0,9.720481857E0
8.912289625E0,8.871082306E0,-3.492896080E0,6.144393921E0,1.134239838E1
8.922335625E0,1.075893784E1,-4.129831791E0,5.253976345E0,1.266548544E1
8.932381625E0,1.141539478E1,-3.810278893E0,4.546607971E0,1.286472337E1
8.942426625E0,1.133963680E1,-3.061529160E0,3.884998083E0,1.237148066E1
8.952473125E0,1.119773006E1,-2.606312513E0,2.842520237E0,1.184322358E1
8.962519125E0,1.137364101E1,-2.613209248E0,1.532638431E0,1.177019766E1
8.972564125E0,1.172660828E1,-2.899028778E0,2.895604670E-1,1.208311031E1
8.982610125E0,1.195641327E1,-3.078606129E0,-7.553395629E-1,1.236948551E1
8.992656125E0,1.194877815E1,-3.119660139E0,-1.731380463E0,1.247009451E1
9.002701125E0,1.176739693E1,-2.751759768E0,-2.562652826E0,1.235358255E1
9.012747125E0,1.136178493E1,-2.164058685E0,-3.309298277E0,1.203016051E1
9.022793125E0,1.080136395E1,-1.515310526E0,-4.120502949E0,1.165951001E1
9.032838125E0,1.007869339E1,-9.569144845E-1,-4.980102062E0,1.128260441E1
9.042884125E0,9.358825684E0,-5.646979809E-1,-5.744356632E0,1.099564164E1
9.052929125E0,8.916041374E0,-2.411667854E-1,-6.289254665E0,1.091369229E1
9.062975125E0,8.707876205E0,1.085699126E-1,-6.599773407E0,1.092684330E1
9.073021125E0,8.304274559E0,5.776119828E-1,-6.749859333E0,1.071705242E1
9.083066125E0,7.558328629E0,1.178033352E0,-6.798305511E0,1.023391675E1
9.093112125E0,6.624831200E0,1.800106883E0,-6.828734875E0,9.682995053E0
9.103158125E0,5.717496872E0,2.190840483E0,-6.859684944E0,9.194826265E0
9.113203125E0,5.147807598E0,2.288246870E0,-6.901775837E0,8.909012656E0
9.123249125E0,5.054939270E0,2.023372889E0,-6.899088383E0,8.788849150E0
9.133295125E0,5.262185574E0,1.425425053E0,-6.865104198E0,8.766532339E0
9.143340125E0,5.615154743E0,6.653024554E-1,-6.889327526E0,8.912655267E0
9.153386125E0,5.900089264E0,-1.760717928E-1,-6.938906670E0,9.109911106E0
9.163432125E0,5.964323521E0,-9.253814220E-1,-7.030578136E0,9.265986983E0
9.173477125E0,5.718906403E0,-1.401088476E0,-7.199748516E0,9.300823515E0
9.183523125E0,5.262551308E0,-1.582375765E0,-7.303728104E0,9.140175247E0
9.193568125E0,4.765839577E0,-1.723325253E0,-7.296267986E0,8.883614317E0
9.203614125E0,4.394908428E0,-1.967563510E0,-7.256314278E0,8.708652201E0
9.213660125E0,4.102396011E0,-2.350184202E0,-7.245160103E0,8.651321502E0
9.223705125E0,3.871111155E0,-2.855963945E0,-7.235444069E0,8.688710060E0
9.233751125E0,3.682171822E0,-3.418028831E0,-7.139602661E0,8.730133823E0
9.243797125E0,3.466442823E0,-3.844244003E0,-7.021711826E0,8.723466901E0
9.253842125E0,3.059195757E0,-4.059927464E0,-6.883354187E0,8.557000324E0
9.263888125E0,2.439454556E0,-4.157986164E0,-6.597820759E0,8.171354003E0
9.273934125E0,1.739025235E0,-4.312995911E0,-6.215037346E0,7.762269752E0
9.283979125E0,1.190707564E0,-4.641933918E0,-5.928610325E0,7.623237855E0
9.294025125E0,8.736395836E-1,-5.164767742E0,-5.754616261E0,7.781624526E0
9.304071125E0,6.385610104E-1,-5.872467995E0,-5.595573425E0,8.136589118E0
9.314116125E0,4.317710996E-1,-6.617121696E0,-5.520610809E0,8.628433782E0
9.324162125E0,2.218559533E-1,-7.287292004E0,-5.435444355E0,9.093838582E0
9.334207125E0,3.726522997E-2,-7.915050983E0,-5.210702419E0,9.476330538E0
9.344253125E0,-4.761157930E-2,-8.602073669E0,-4.857869625E0,9.879111072E0
9.354299125E0,1.043560430E-1,-9.494981766E0,-4.466711521E0,1.049366860E1
9.364344125E0,4.597509205E-1,-1.061977291E1,-4.074122429E0,1.138373494E1
9.374390125E0,8.509705067E-1,-1.172462463E1,-3.764888525E0,1.234363639E1
9.384436125E0,8.596665263E-1,-1.198827076E1,-3.623932123E0,1.255350733E1
9.394481125E0,3.022590876E-1,-1.125726509E1,-3.102157831E0,1.168078598E1
9.404527125E0,-5.284892321E-1,-9.963549614E0,-1.947891951E0,1.016591879E1
9.414573125E0,-1.420758486E0,-8.656604767E0,-1.043907166E0,8.834313948E0
9.424618125E0,-2.238186121E0,-7.623360634E0,-5.396407247E-1,7.963436229E0
9.434664125E0,-2.839576721E0,-7.112712383E0,-4.681958258E-2,7.658724794E0
9.444709125E0,-3.251920700E0,-7.267941475E0,3.565081656E-1,7.970260949E0
9.454755125E0,-3.371962309E0,-8.021280289E0,8.032929897E-1,8.738211883E0
9.464801125E0,-3.120081663E0,-9.206234932E0,1.414781451E0,9.822997392E0
9.474846125E0,-2.332445145E0,-1.075476742E1,2.274139881E0,1.123730549E1
9.484892125E0,-9.708064795E-1,-1.248332596E1,3.156558514E0,1.291277483E1
9.494938125E0,7.163000703E-1,-1.386629486E1,4.081407070E0,1.447221830E1
9.504983125E0,2.335224152E0,-1.453912449E1,5.247498512E0,1.563251910E1
9.515029125E0,3.376143694E0,-1.442278957E1,6.354917049E0,1.611831803E1
9.525075125E0,3.343559742E0,-1.310534477E1,7.502320290E0,1.546655304E1
9.535120125E0,2.417359829E0,-1.076983738E1,8.622644424E0,1.400653500E1
9.545166125E0,8.915856481E-1,-8.467562675E0,9.242161751E0,1.256630799E1
9.555211125E0,-4.994989336E-1,-6.917868614E0,9.330020905E0,1.162564817E1
9.565257125E0,-8.458821177E-1,-6.155071259E0,9.048300743E0,1.097598128E1
9.575303125E0,-1.782414466E-1,-6.024825573E0,8.554227829E0,1.046446878E1
9.585348125E0,1.164392829E0,-5.972915649E0,8.185802460E0,1.019994578E1
9.595394125E0,2.790539980E0,-5.683640003E0,8.113631248E0,1.029183604E1
9.605440125E0,4.429790497E0,-4.747618198E0,8.434919357E0,1.064475396E1
9.615485125E0,5.605793953E0,-3.519417286E0,8.902826309E0,1.109376132E1
9.625531125E0,6.189580917E0,-2.373508453E0,9.091848373E0,1.125194033E1
9.635577125E0,6.249599934E0,-1.826265931E0,8.929735184E0,1.105137625E1
9.645622125E0,5.942266464E0,-2.126859188E0,8.422682762E0,1.052500098E1
9.655668125E0,5.546118736E0,-3.044189692E0,7.712063313E0,9.975091200E0
9.665714125E0,5.653435707E0,-3.631284952E0,6.955824852E0,9.671146006E0
9.675759125E0,6.700911045E0,-3.021840811E0,6.320771217E0,9.694631478E0
