"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.294846208E0,1.033442095E-4,-1.009223517E-3,-1.451126067E-3,1.770587189E-3
2.304892208E0,8.772587171E-4,-2.262541093E-4,7.806112990E-5,9.093224503E-4
2.314937208E0,1.968203578E-4,-1.563458703E-3,-5.028785672E-4,1.654094382E-3
2.324982208E0,-1.316121547E-3,4.954310134E-4,-1.193169854E-3,1.844256521E-3
2.335028208E0,-6.276939530E-4,-1.516319811E-3,2.722067293E-4,1.663526968E-3
2.345073208E0,1.128394390E-3,-1.090480015E-3,3.145704977E-5,1.569525440E-3
2.355119208E0,-1.115738414E-4,-5.169864744E-4,-1.616133377E-3,1.700473707E-3
2.365164208E0,2.048097085E-4,-2.209158614E-3,-4.848225508E-4,2.270986945E-3
2.375209208E0,5.993363447E-5,-2.052210271E-3,-1.000091201E-3,2.283712208E-3
2.385255208E0,7.584807463E-4,7.891166024E-4,-8.850425947E-4,1.407586036E-3
2.395300208E0,-9.174461011E-4,-1.096429303E-3,3.111963160E-4,1.463115755E-3
2.405346208E0,-1.970611047E-4,-2.141236328E-4,-1.672059763E-3,1.697193525E-3
2.415391208E0,1.636525267E-3,-2.994039096E-4,-5.006950814E-4,1.737398404E-3
2.425436208E0,1.994834747E-4,-1.697079279E-4,-1.308431849E-3,1.334386878E-3
2.435482208E0,-1.914685126E-4,-1.398432534E-3,-1.136844512E-4,1.416050104E-3
2.445527208E0,2.932266798E-4,-3.374288790E-4,-4.734775284E-4,6.511690288E-4
2.455572208E0,-1.360330265E-3,4.188790917E-4,1.496303128E-3,2.065158874E-3
2.465618208E0,4.229224287E-4,5.469769239E-4,-7.743079914E-4,1.038075143E-3
2.475663208E0,-3.354297951E-5,-9.248619899E-4,5.446488503E-4,1.073842261E-3
2.485709208E0,-1.289489679E-3,2.115669195E-3,-3.831965150E-4,2.507125713E-3
2.495754208E0,-7.824241184E-4,-3.073066473E-4,8.627900388E-4,1.204587700E-3
2.505799208E0,7.321154699E-4,-5.038455129E-6,5.000673700E-4,8.866148103E-4
2.515845208E0,5.289164837E-4,4.523491021E-3,7.079541683E-4,4.609004531E-3
2.525890208E0,5.622060271E-4,1.961800158E-1,7.013254799E-3,1.963061395E-1
2.535936208E0,1.203110907E-2,8.831367493E-1,1.008766051E-2,8.832763024E-1
2.545981208E0,2.960637398E-2,1.786146045E0,2.022311836E-2,1.786505865E0
2.556026208E0,4.818831384E-2,2.692670822E0,2.517494559E-2,2.693219643E0
2.566072208E0,7.070640475E-2,3.317594528E0,3.089647926E-2,3.318491742E0
2.576117208E0,7.752649486E-2,3.531423092E0,3.327820078E-2,3.532430728E0
2.586162208E0,8.678896725E-2,3.633232594E0,3.753099963E-2,3.634462819E0
2.596208208E0,1.067677364E-1,3.884623289E0,4.315879196E-2,3.886329905E0
2.606253208E0,1.194403842E-1,4.370281696E0,4.684913531E-2,4.372164561E0
2.616299208E0,1.591409296E-1,5.044589520E0,5.662991479E-2,5.047416785E0
2.626344208E0,2.007328421E-1,5.792485237E0,7.143735141E-2,5.796402522E0
2.636389208E0,2.969952226E-1,6.444812775E0,1.049534529E-1,6.452505954E0
2.646435208E0,3.877703846E-1,7.027786255E0,1.502575427E-1,7.040079747E0
2.656480208E0,5.019198656E-1,7.465948105E0,2.502059340E-1,7.486982547E0
2.666526208E0,6.377895474E-1,7.737372398E0,3.421694040E-1,7.771150947E0
2.676571208E0,7.636864781E-1,8.181561470E0,4.058295488E-1,8.227141833E0
2.686616208E0,9.374306202E-1,8.707062721E0,5.052978396E-1,8.771946381E0
2.696662208E0,3.901293874E-1,9.208825111E0,-1.965250075E-1,9.219180167E0
2.706707208E0,1.867595166E-1,9.413681030E0,-1.061943099E-1,9.416132268E0
2.716752208E0,2.649816275E-1,1.026106358E1,-2.751603024E-3,1.026448482E1
2.726798042E0,5.244161487E-1,1.117383575E1,1.884671003E-1,1.118772263E1
2.736843042E0,8.048842549E-1,1.209373474E1,3.941760361E-1,1.212689711E1
2.746889042E0,9.121792912E-1,1.259474564E1,6.197141409E-1,1.264293219E1
2.756934042E0,9.656150341E-1,1.295145512E1,7.719909549E-1,1.301032559E1
2.766979042E0,9.882540703E-1,1.344013596E1,8.844016790E-1,1.350540880E1
2.777025042E0,1.032171965E0,1.422024059E1,1.113190532E0,1.430104243E1
2.787070042E0,1.119924784E0,1.514635372E1,1.183091044E0,1.523371153E1
2.797116042E0,1.115975618E0,1.605640221E1,1.369821906E0,1.615332367E1
