"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.952495496E1,-6.990463257E-2,-1.432521057E-1,9.939181366E0,9.940459449E0
2.953499396E1,-1.023870850E-1,-1.727407837E-1,9.925110626E0,9.927141756E0
2.954503296E1,-6.286926270E-2,-1.733395386E-1,9.868378601E0,9.870101081E0
2.955507096E1,-1.194515991E-1,-1.916015625E-1,9.889933777E0,9.892510801E0
2.956510996E1,-8.158035278E-2,-2.324665833E-1,9.850116577E0,9.853197078E0
2.957514796E1,-9.789642334E-2,-1.875599670E-1,9.824669495E0,9.826947295E0
2.958518696E1,-1.270857239E-1,-2.493814087E-1,9.863588562E0,9.867559029E0
2.959522496E1,-1.342707825E-1,-1.767823792E-1,9.859247589E0,9.861746482E0
2.960526396E1,-1.281335449E-1,-1.913021851E-1,9.870773621E0,9.873458695E0
2.961530296E1,-1.537303162E-1,-1.585203552E-1,9.919422455E0,9.921880041E0
2.962534096E1,-1.282832336E-1,-1.559756470E-1,9.937385101E0,9.939436988E0
2.963537996E1,-1.246907043E-1,-1.267863464E-1,9.947713623E0,9.949302934E0
2.964541796E1,-1.257385254E-1,-1.324745178E-1,9.939331055E0,9.941009078E0
2.965545696E1,-8.173004150E-2,-1.303788757E-1,9.964778137E0,9.965966174E0
2.966549596E1,-9.490264893E-2,-1.477427673E-1,9.930050354E0,9.931602815E0
2.967553396E1,-5.224136353E-2,-1.478924561E-1,9.942025452E0,9.943262614E0
2.968557296E1,-9.265731812E-2,-1.579216003E-1,9.900711365E0,9.902404261E0
2.969561096E1,-4.340972900E-2,-1.456471252E-1,9.917476501E0,9.918640917E0
2.970564996E1,-9.430389404E-2,-1.751358032E-1,9.881401520E0,9.883403350E0
2.971568896E1,-7.259902954E-2,-1.860630798E-1,9.907597046E0,9.909609948E0
2.972572696E1,-1.204994202E-1,-1.784289551E-1,9.868977356E0,9.871325699E0
2.973576596E1,-9.894424438E-2,-1.990859985E-1,9.910441132E0,9.912934410E0
2.974580396E1,-1.493893433E-1,-1.716929626E-1,9.876312103E0,9.878933971E0
2.975584296E1,-1.356179810E-1,-1.817221069E-1,9.919572144E0,9.922163407E0
2.976588096E1,-1.886077881E-1,-1.697470093E-1,9.882299652E0,9.885556806E0
2.977591996E1,-1.442999268E-1,-1.802252197E-1,9.909093933E0,9.911783198E0
2.978595896E1,-1.683998108E-1,-1.652563477E-1,9.896520081E0,9.899332193E0
2.979599696E1,-1.040336609E-1,-1.737886047E-1,9.923314362E0,9.925381272E0
2.980603596E1,-1.347198486E-1,-1.583706665E-1,9.897867279E0,9.900050878E0
2.981607396E1,-9.295669556E-2,-1.526824951E-1,9.914333038E0,9.915944357E0
2.982611296E1,-9.280700684E-2,-1.663041687E-1,9.891580353E0,9.893413571E0
2.983615096E1,-6.167175293E-2,-1.839674377E-1,9.909243622E0,9.911143051E0
2.984618996E1,-7.858657837E-2,-1.646575928E-1,9.896220703E0,9.897902413E0
2.985622896E1,-8.891510010E-2,-1.748364258E-1,9.918973389E0,9.920912597E0
2.986626696E1,-9.565109253E-2,-1.615141296E-1,9.905651093E0,9.907429511E0
2.987630596E1,-9.879455566E-2,-1.624122620E-1,9.933044128E0,9.934863047E0
2.988634396E1,-1.236428833E-1,-1.528321838E-1,9.929002533E0,9.930948421E0
2.989638296E1,-1.520837402E-1,-1.520837402E-1,9.931547241E0,9.933875857E0
2.990642196E1,-1.731898499E-1,-1.517843628E-1,9.925110626E0,9.927781936E0
2.991645996E1,-1.713935852E-1,-1.793270874E-1,9.919272766E0,9.922374019E0
2.992649896E1,-1.643582153E-1,-1.862127686E-1,9.900561676E0,9.903676606E0
2.993653696E1,-1.609153748E-1,-1.993853760E-1,9.881401520E0,9.884722772E0
2.994657596E1,-1.462458801E-1,-2.089654541E-1,9.877060547E0,9.880353205E0
2.995661396E1,-1.225950623E-1,-1.914518738E-1,9.859846344E0,9.862466897E0
2.996665296E1,-1.109193420E-1,-1.998344421E-1,9.869276733E0,9.871922819E0
2.997669196E1,-1.184037781E-1,-1.905537415E-1,9.871072998E0,9.873622046E0
2.998672996E1,-1.083746338E-1,-1.673519897E-1,9.895921326E0,9.897929614E0
2.999676896E1,-1.155596924E-1,-1.591191101E-1,9.920320587E0,9.922269573E0
3.000680696E1,-1.137634277E-1,-1.432521057E-1,9.933942261E0,9.935626408E0
3.001684596E1,-1.157093811E-1,-1.329235840E-1,9.945767670E0,9.947328882E0
3.002688396E1,-1.209484863E-1,-1.345701599E-1,9.951605530E0,9.953250237E0
3.003692296E1,-1.290316772E-1,-1.257385254E-1,9.952204285E0,9.953834913E0
3.004696196E1,-1.345701599E-1,-1.309776306E-1,9.936936035E0,9.938710280E0
3.005699996E1,-1.487905884E-1,-1.468446350E-1,9.933792572E0,9.935991991E0
3.006703896E1,-1.543290710E-1,-1.558259583E-1,9.932145996E0,9.934567091E0
3.007707696E1,-1.519340515E-1,-1.746867371E-1,9.900411987E0,9.903118546E0
3.008711596E1,-1.534309387E-1,-1.889071655E-1,9.893825684E0,9.896818359E0
3.009715496E1,-1.574725342E-1,-2.088157654E-1,9.883347473E0,9.886807316E0
3.010719296E1,-1.568737793E-1,-2.116598511E-1,9.834548950E0,9.838077166E0
3.011723196E1,-1.531315613E-1,-2.148033142E-1,9.841734009E0,9.845268815E0
3.012726996E1,-1.550775146E-1,-2.201921082E-1,9.846673737E0,9.850356200E0
3.013730896E1,-1.625619507E-1,-2.124082947E-1,9.883946228E0,9.887564751E0
3.014734696E1,-1.823208618E-1,-1.862127686E-1,9.905052338E0,9.908480101E0
3.015738596E1,-1.752854919E-1,-1.574725342E-1,9.928852844E0,9.931648474E0
3.016742496E1,-1.839674377E-1,-1.442999268E-1,9.930798798E0,9.933550787E0
3.017746296E1,-1.686991882E-1,-1.598675537E-1,9.947414246E0,9.950129005E0
3.018750196E1,-1.567240906E-1,-1.667532349E-1,9.927954712E0,9.930591817E0
3.019753996E1,-1.261875916E-1,-2.234852600E-1,9.872569885E0,9.875905280E0
3.020757896E1,-5.104385376E-2,-2.053729248E-1,9.794881439E0,9.797167240E0
3.021761796E1,-9.954299927E-2,-2.826123047E-1,9.811047821E0,9.815622134E0
3.022765596E1,1.167572021E-2,-2.754272461E-1,9.828411713E0,9.832277116E0
3.023769496E1,-3.637435913E-2,-1.832189941E-1,9.764794006E0,9.766580480E0
3.024773296E1,6.706054688E-2,-2.767744446E-1,9.902507629E0,9.906601767E0
3.025777196E1,3.218307495E-2,-1.249900818E-1,9.804611206E0,9.805460681E0
3.026780996E1,1.026864624E-1,-1.731898499E-1,9.969268799E0,9.971301802E0
3.027784896E1,8.951385498E-2,-5.373825073E-2,9.936786346E0,9.937334825E0
3.028788796E1,1.745370483E-1,-8.607101440E-2,1.000294876E1,1.000484159E1
3.029792596E1,1.707948303E-1,-6.900650024E-2,1.002240829E1,1.002410100E1
3.030796496E1,2.507286072E-1,-3.996688843E-2,9.974208527E0,9.977439447E0
3.031800296E1,2.869532776E-1,-6.616241455E-2,9.991273041E0,9.995611868E0
3.032804196E1,3.138972473E-1,-1.315763855E-1,9.913734283E0,9.919575156E0
3.033808096E1,3.950285339E-1,-1.606159973E-1,9.842781830E0,9.852014981E0
3.034811896E1,3.844006348E-1,-2.423460388E-1,9.773925018E0,9.784482905E0
3.035815796E1,5.001100159E-1,-2.270777893E-1,9.729766846E0,9.745257166E0
3.036819596E1,5.252577209E-1,-2.374063110E-1,9.737999725E0,9.755044648E0
3.037823496E1,5.912704468E-1,-2.393522644E-1,9.779613190E0,9.800394093E0
3.038827296E1,6.738986206E-1,-1.483415222E-1,9.779463501E0,9.803777380E0
3.039831196E1,7.593708801E-1,-1.606159973E-1,9.858948212E0,9.889454053E0
3.040835096E1,8.708889771E-1,-5.882766724E-2,9.882149963E0,9.920624789E0
3.041838896E1,1.011596375E0,-1.526824951E-2,9.933343506E0,9.984732022E0
3.042842833E1,1.103505249E0,3.487747192E-2,1.001911514E1,1.007976232E1
3.043846633E1,1.188079376E0,1.281335449E-1,1.003378464E1,1.010469124E1
3.044850533E1,1.286275177E0,1.365161133E-1,1.009156448E1,1.017412474E1
3.045854333E1,1.369502106E0,1.698966980E-1,1.007180557E1,1.016590716E1
3.046858233E1,1.400188293E0,1.984872437E-1,1.008467880E1,1.018335264E1
3.047862133E1,1.442101135E0,1.835183716E-1,1.007988876E1,1.018417852E1
3.048865933E1,1.439406738E0,1.763333130E-1,1.004890320E1,1.015300156E1
3.049869833E1,1.450932770E0,1.737886047E-1,1.003558090E1,1.014141472E1
3.050873633E1,1.419947205E0,1.413061523E-1,1.000714005E1,1.010836631E1
3.051877533E1,1.433419189E0,1.453477478E-1,9.971963196E0,1.007550825E1
3.052881433E1,1.408720551E0,3.113525391E-2,9.938133545E0,1.003752765E1
3.053885233E1,1.445843353E0,-1.017883301E-2,9.698332214E0,9.805519586E0
3.054889133E1,1.615590363E0,-3.068618774E-2,9.672585754E0,9.806629851E0
3.055892933E1,1.592987366E0,-6.616241455E-2,9.730365601E0,9.860121750E0
3.056896833E1,1.689237213E0,8.322692871E-2,9.701625366E0,9.847943127E0
3.057900633E1,1.720073090E0,1.323248291E-1,9.884544983E0,1.003396187E1
3.058904533E1,1.766326904E0,2.549198914E-1,9.964778137E0,1.012332446E1
3.059908433E1,1.777254181E0,4.087998962E-1,1.003977219E1,1.020405681E1
3.060912233E1,1.816173248E0,4.086502075E-1,1.018961060E1,1.035826454E1
3.061916133E1,1.784888306E0,5.415737915E-1,1.011731094E1,1.028781362E1
3.062919933E1,1.712139587E0,5.005590820E-1,1.016566040E1,1.032098022E1
3.063923833E1,1.622326355E0,4.827461243E-1,1.007315277E1,1.021437190E1
3.064927733E1,1.610500946E0,4.511618042E-1,1.000788849E1,1.014667888E1
3.065931533E1,1.488504639E0,3.351530457E-1,9.908195801E0,1.002498467E1
3.066935433E1,1.485810242E0,3.466790771E-1,9.781559143E0,9.899834227E0
3.067939233E1,1.431772614E0,2.990780640E-1,9.795180817E0,9.903786535E0
3.068943133E1,1.429676971E0,3.451821899E-1,9.772278442E0,9.882335399E0
3.069946933E1,1.475182343E0,3.861968994E-1,9.819879456E0,9.937572315E0
3.070950833E1,1.475631409E0,4.197271729E-1,9.830806732E0,9.949794971E0
3.071954733E1,1.557810516E0,5.315446472E-1,9.866282959E0,1.000264229E1
3.072958533E1,1.557810516E0,5.119354248E-1,9.899064789E0,1.003395910E1
3.073962433E1,1.676513672E0,6.333329773E-1,9.880353699E0,1.004157348E1
3.074966233E1,1.660047913E0,6.426136780E-1,9.924362183E0,1.008274150E1
3.075970133E1,1.705852661E0,7.026388550E-1,9.892628174E0,1.006318671E1
3.076973933E1,1.707499237E0,8.066725159E-1,9.915530548E0,1.009376145E1
3.077977833E1,1.695823517E0,8.857081604E-1,1.004291565E1,1.022352440E1
3.078981733E1,1.634750519E0,9.116043091E-1,1.013242950E1,1.030386138E1
3.079985533E1,1.677561493E0,1.016386414E0,9.975106659E0,1.016612054E1
3.080989433E1,1.530118103E0,1.063987427E0,1.007270370E1,1.024366588E1
3.081993233E1,1.478924561E0,9.960287476E-1,1.006147705E1,1.021824895E1
3.082997133E1,1.508113861E0,1.245559845E0,1.005459137E1,1.024307739E1
3.084001033E1,1.349294128E0,9.776170349E-1,1.006970993E1,1.020663450E1
3.085004833E1,1.398392029E0,1.139280853E0,9.875114594E0,1.003849338E1
3.086008733E1,1.437311096E0,1.068178711E0,9.892927551E0,1.005370004E1
3.087012533E1,1.383722534E0,1.078357544E0,9.905800781E0,1.005994196E1
3.088016433E1,1.512305145E0,1.088536377E0,9.787247314E0,9.963041117E0
3.089020233E1,1.578766937E0,1.107846222E0,9.779313812E0,9.967688144E0
3.090024133E1,1.620380402E0,1.117126923E0,9.681417389E0,9.879445727E0
3.091028033E1,1.764380951E0,1.324894867E0,9.786498871E0,1.003214567E1
3.092031833E1,1.656006317E0,1.395248566E0,9.947713623E0,1.018067197E1
3.093035733E1,1.716929626E0,1.657203827E0,1.008782227E1,1.036621097E1
3.094039533E1,1.598825226E0,1.773511963E0,1.024499542E1,1.051957784E1
3.095043433E1,1.573976898E0,1.859433289E0,1.024334885E1,1.052905936E1
3.096047333E1,1.462608490E0,2.013313293E0,1.025771896E1,1.055525710E1
3.097051133E1,1.345851288E0,1.845961304E0,1.025188110E1,1.050333066E1
3.098055033E1,1.307680664E0,1.973047028E0,1.002959335E1,1.030512912E1
3.099058833E1,1.111738129E0,1.678759003E0,1.002794678E1,1.022809415E1
3.100062733E1,1.177601166E0,1.771865387E0,9.751771088E0,9.981146768E0
3.101066533E1,1.122216339E0,1.761985931E0,9.798923035E0,1.001912454E1
3.102070433E1,1.023421783E0,1.621727600E0,9.828112335E0,1.001345019E1
3.103074333E1,1.172661438E0,1.912423096E0,9.645492096E0,9.902929603E0
3.104078133E1,1.093027039E0,1.813628540E0,9.906549225E0,1.013033435E1
3.105082033E1,1.170865173E0,2.083367615E0,9.901459808E0,1.018578677E1
3.106085833E1,1.190773773E0,2.279908905E0,1.008692413E1,1.040970534E1
3.107089733E1,1.055455170E0,2.229763184E0,1.026834686E1,1.056052919E1
3.108093633E1,1.153351593E0,2.544408875E0,1.014530273E1,1.052289903E1
3.109097433E1,9.782157898E-1,2.525548096E0,1.040576111E1,1.075244919E1
3.110101333E1,8.449928284E-1,2.563119965E0,1.028107040E1,1.062939347E1
3.111105133E1,8.042774963E-1,2.602488098E0,1.014200958E1,1.050143633E1
3.112109033E1,5.248086548E-1,2.364183655E0,1.033480865E1,1.061475663E1
3.113112833E1,4.334985352E-1,2.433938599E0,9.967921600E0,1.026992888E1
3.114116733E1,2.594105530E-1,2.292482758E0,9.862989807E0,1.012923190E1
3.115120633E1,1.031355286E-1,2.121238861E0,9.864187317E0,1.009021718E1
3.116124433E1,9.385482788E-2,2.210303650E0,9.644743652E0,9.895217586E0
3.117128333E1,6.511459351E-2,2.037712555E0,9.835147705E0,1.004423430E1
3.118132133E1,4.251159668E-2,2.220183105E0,9.745484161E0,9.995272973E0
3.119136033E1,1.859133911E-1,2.244432678E0,9.812395020E0,1.006752889E1
3.120139833E1,2.053729248E-1,2.337389374E0,9.920919342E0,1.019461660E1
3.121143733E1,3.279679871E-1,2.404599609E0,1.008138565E1,1.036937794E1
3.122147633E1,3.468287659E-1,2.552192688E0,1.015398468E1,1.047556121E1
3.123151433E1,3.121009827E-1,2.493814087E0,1.011356873E1,1.042117019E1
3.124155333E1,3.487747192E-1,2.614912262E0,1.005234604E1,1.039274126E1
3.125159133E1,7.768844604E-2,2.561922455E0,1.021386017E1,1.053054708E1
3.126163033E1,-2.499801636E-2,2.542163544E0,1.023152344E1,1.054264162E1
3.127166933E1,-1.338217163E-1,2.583477631E0,1.006941055E1,1.039640774E1
3.128170733E1,-3.065625000E-1,2.380200348E0,1.006896149E1,1.035100573E1
3.129174633E1,-4.093986511E-1,2.422412567E0,9.969568176E0,1.026781279E1
3.130178433E1,-4.378395081E-1,2.347268829E0,1.005294479E1,1.033262181E1
3.131182333E1,-4.234693909E-1,2.193837891E0,9.836195526E0,1.008677319E1
3.132186133E1,-3.746708679E-1,2.138453064E0,9.705666962E0,9.945518133E0
3.133190033E1,-2.511776733E-1,2.105222168E0,9.763596497E0,9.991139432E0
3.134193933E1,-1.806742859E-1,2.037413177E0,9.739197235E0,9.951666114E0
3.135197733E1,-6.331832886E-2,2.106719055E0,9.690847778E0,9.917399107E0
3.136201633E1,-2.754272461E-2,2.115251312E0,9.747729492E0,9.974631671E0
3.137205433E1,4.520599365E-2,2.149979095E0,9.832453308E0,1.006486919E1
3.138209333E1,7.005432129E-2,2.331102448E0,9.961484985E0,1.023084206E1
3.139213233E1,1.321751404E-1,2.433190155E0,1.015847534E1,1.044665046E1
3.140217033E1,3.622467041E-2,2.546504517E0,1.023062531E1,1.054285026E1
3.141220933E1,3.577560425E-2,2.600542145E0,1.032627640E1,1.064875972E1
3.142224733E1,-4.565505981E-2,2.650538177E0,1.034768188E1,1.068185178E1
3.143228683E1,-7.918533325E-2,2.623145142E0,1.037986496E1,1.070648202E1
3.144232483E1,-1.580712891E-1,2.577490082E0,1.035097504E1,1.066822974E1
3.145236383E1,-2.399510193E-1,2.462978210E0,1.022972717E1,1.052478770E1
3.146240283E1,-3.212319946E-1,2.316732330E0,9.949509888E0,1.022072334E1
3.147244083E1,-2.267784119E-1,2.176324310E0,9.899962921E0,1.013888957E1
3.148247983E1,-2.432441711E-1,2.129322052E0,9.845326538E0,1.007589375E1
3.149251783E1,-1.739382935E-1,2.025138702E0,9.725725250E0,9.935852904E0
3.150255683E1,-1.496887207E-1,1.933379517E0,9.701325989E0,9.893234507E0
3.151259483E1,-1.240919495E-1,1.921554108E0,9.505982208E0,9.699044630E0
3.152263383E1,-7.349716187E-2,1.947899323E0,9.657616882E0,9.852374204E0
3.153267283E1,-1.166075134E-1,2.042352905E0,9.839189301E0,1.004959943E1
3.154271083E1,5.987548828E-3,2.175575867E0,9.958191833E0,1.019307367E1
3.155274983E1,-5.703140259E-2,2.294877777E0,1.006222549E1,1.032076056E1
3.156278783E1,3.143463135E-3,2.408790894E0,1.016042130E1,1.044205173E1
3.157282683E1,-8.906478882E-2,2.478845215E0,1.037387741E1,1.066629920E1
3.158286583E1,1.122665405E-2,2.523153076E0,1.036893768E1,1.067151799E1
3.159290383E1,-6.137237549E-3,2.539918213E0,1.033316208E1,1.064074531E1
3.160294283E1,-1.206491089E-1,2.470163269E0,1.024409729E1,1.053839609E1
3.161298083E1,-9.999206543E-2,2.322570190E0,1.028391449E1,1.054339736E1
3.162301983E1,-1.902543640E-1,2.299667816E0,1.003034180E1,1.029234790E1
3.163305783E1,-1.255888367E-1,2.131567383E0,9.927505646E0,1.015454186E1
3.164309683E1,-1.797761536E-1,2.032772827E0,9.831106110E0,1.004067389E1
3.165313583E1,-1.927990723E-1,1.917063446E0,9.808952179E0,9.996391678E0
3.166317383E1,-2.031275940E-1,1.948947144E0,9.651779022E0,9.848679814E0
3.167321283E1,-1.963916016E-1,1.837279358E0,9.640851746E0,9.816322503E0
3.168325083E1,-1.627116394E-1,1.956281891E0,9.706116028E0,9.902636127E0
3.169328983E1,-1.830693054E-1,1.982627106E0,9.799970856E0,1.000018767E1
3.170332883E1,-1.227447510E-1,2.062411194E0,1.007644592E1,1.028607645E1
3.171336683E1,-2.288740540E-1,2.155068512E0,9.959089966E0,1.019216251E1
3.172340583E1,-8.831634521E-3,2.203867035E0,1.019275406E1,1.042829532E1
3.173344383E1,-1.703457642E-1,2.340682526E0,1.010967682E1,1.037850556E1
3.174348283E1,2.634521484E-2,2.280956726E0,1.032627640E1,1.057522775E1
3.175352083E1,-6.092330933E-2,2.402354279E0,1.022837997E1,1.050689177E1
3.176355983E1,-3.323089600E-2,2.213147736E0,1.025083328E1,1.048707348E1
3.177359883E1,-7.708969116E-2,2.243534546E0,1.012329849E1,1.036921224E1
3.178363683E1,-5.373825073E-2,2.179168396E0,1.000728973E1,1.024194857E1
3.179367583E1,-1.224453735E-1,2.070793762E0,1.009755203E1,1.030843037E1
3.180371383E1,-1.889071655E-1,2.071392517E0,9.959089966E0,1.017397788E1
3.181375283E1,-1.657054138E-1,2.018702087E0,9.863438873E0,1.006926228E1
3.182379083E1,-3.406915283E-1,1.863025818E0,9.701475677E0,9.884612599E0
3.183382983E1,-2.037263489E-1,1.923200684E0,9.816436615E0,1.000513034E1
3.184386883E1,-2.974314880E-1,1.909579010E0,9.882000275E0,1.006920488E1
3.185390683E1,-2.559677124E-1,1.909728699E0,9.899064789E0,1.008484342E1
3.186394583E1,-2.609074402E-1,1.970053253E0,9.797426147E0,9.996936612E0
3.187398383E1,-1.878593445E-1,1.965562592E0,9.973759460E0,1.016733029E1
3.188402283E1,-1.612147522E-1,2.074236603E0,1.001537292E1,1.022918093E1
3.189406183E1,-1.167572021E-1,2.077380066E0,1.010997620E1,1.032185831E1
3.190409983E1,-1.157093811E-1,2.100132751E0,1.011955627E1,1.033582921E1
3.191413883E1,-7.319778442E-2,2.158661041E0,1.006237518E1,1.029157761E1
3.192417683E1,-5.149291992E-2,2.109413452E0,1.014709900E1,1.036416397E1
3.193421583E1,-8.502319336E-2,2.146087189E0,1.010817993E1,1.033383862E1
3.194425383E1,-7.723937988E-2,2.138153687E0,1.015338593E1,1.037636318E1
3.195429283E1,-2.161505127E-1,2.094444580E0,1.007734406E1,1.029496393E1
3.196433183E1,-1.477427673E-1,2.023492126E0,1.001971390E1,1.022306289E1
3.197436983E1,-2.827619934E-1,2.016456757E0,9.942773895E0,1.014912828E1
3.198440883E1,-2.462379456E-1,1.956431580E0,1.000429596E1,1.019677377E1
3.199444683E1,-3.257226562E-1,1.956431580E0,9.937385101E0,1.013337764E1
3.200448583E1,-2.772235107E-1,1.904190216E0,9.891580353E0,1.007701122E1
3.201452483E1,-3.591032410E-1,1.857337646E0,9.875563660E0,1.005511889E1
3.202456283E1,-2.730322266E-1,1.875899048E0,9.898016968E0,1.007791068E1
3.203460183E1,-3.088078308E-1,1.895208893E0,9.855505371E0,1.004082492E1
3.204463983E1,-2.582130432E-1,1.863025818E0,9.895472260E0,1.007263175E1
3.205467883E1,-2.347119141E-1,1.932032318E0,9.973160706E0,1.016128796E1
3.206471683E1,-2.305206299E-1,1.944905548E0,9.975106659E0,1.016555705E1
3.207475583E1,-1.390608215E-1,1.966909790E0,1.000923569E1,1.020161120E1
3.208479483E1,-2.324665833E-1,2.021097107E0,1.000923569E1,1.021389609E1
3.209483283E1,-1.224453735E-1,2.044298859E0,1.014530273E1,1.034994291E1
3.210487183E1,-2.101629639E-1,2.079326019E0,1.002839584E1,1.024385125E1
3.211490983E1,-1.851649475E-1,1.980082397E0,1.015817596E1,1.035101692E1
3.212494883E1,-2.555186462E-1,2.086960144E0,1.001237915E1,1.023075895E1
3.213498683E1,-1.913021851E-1,2.036365356E0,1.014784744E1,1.035191712E1
3.214502583E1,-3.499722290E-1,1.999541931E0,1.005683670E1,1.025965949E1
3.215506483E1,-2.598596191E-1,1.984573059E0,1.007854156E1,1.027536166E1
3.216510283E1,-3.827540588E-1,1.990410919E0,9.927805023E0,1.013259833E1
3.217514183E1,-3.008743286E-1,1.858385468E0,9.981992340E0,1.015796697E1
3.218517983E1,-3.775149536E-1,1.922452240E0,9.896669769E0,1.008872701E1
3.219521883E1,-3.433859253E-1,1.835932159E0,9.842632141E0,1.001828170E1
3.220525783E1,-3.453318787E-1,1.870959320E0,9.908495178E0,1.008950046E1
3.221529583E1,-3.709286499E-1,1.797611847E0,9.928104401E0,1.009634852E1
3.222533483E1,-3.122506714E-1,1.863025818E0,9.809401245E0,9.989630547E0
3.223537283E1,-3.344046021E-1,1.854194183E0,9.899064789E0,1.007677261E1
3.224541183E1,-3.417393494E-1,1.915416870E0,1.002989273E1,1.021686624E1
3.225544983E1,-3.231779480E-1,1.944606171E0,1.005608826E1,1.024748009E1
3.226548883E1,-2.712359619E-1,1.988614655E0,9.993069305E0,1.019262436E1
3.227552783E1,-2.924917603E-1,2.019450531E0,1.004246658E1,1.024767617E1
3.228556583E1,-2.404000854E-1,2.021995239E0,1.015024246E1,1.035247212E1
3.229560483E1,-2.739303589E-1,2.096689911E0,1.017164795E1,1.038910816E1
3.230564283E1,-2.609074402E-1,2.071841583E0,1.010114456E1,1.031473323E1
3.231568183E1,-3.052153015E-1,1.986668701E0,1.006776398E1,1.026644439E1
3.232571983E1,-3.528163147E-1,2.003433838E0,9.996961212E0,1.020183611E1
3.233575883E1,-3.373983765E-1,1.924098816E0,1.008243347E1,1.026992983E1
3.234579783E1,-4.495152283E-1,1.936972046E0,9.941726074E0,1.013863117E1
3.235583583E1,-3.731739807E-1,1.853894806E0,9.896370392E0,1.007543209E1
3.236587483E1,-4.739144897E-1,1.856289825E0,9.849068756E0,1.003367142E1
3.237591283E1,-4.641847229E-1,1.813927917E0,9.930200043E0,1.010518059E1
3.238595183E1,-4.641847229E-1,1.892364807E0,9.890682220E0,1.008077908E1
3.239599083E1,-4.293072510E-1,1.810634766E0,9.880653076E0,1.005435270E1
3.240602883E1,-4.805007935E-1,1.877096558E0,9.891730042E0,1.007971705E1
3.241606783E1,-4.246669006E-1,1.867217102E0,1.002240829E1,1.020370078E1
3.242610550E1,-3.875440979E-1,1.963017883E0,1.000279907E1,1.020096167E1
3.243614450E1,-3.942800903E-1,1.976938934E0,1.005204666E1,1.025218935E1
3.244618250E1,-2.742297363E-1,2.077679443E0,1.015353561E1,1.036755705E1
3.245622150E1,-3.492237854E-1,2.030377808E0,9.954599304E0,1.016555156E1
3.246626050E1,-3.161425781E-1,2.000889130E0,1.012180161E1,1.032251768E1
3.247629850E1,-3.486250305E-1,1.746567993E0,1.012180161E1,1.027730056E1
3.248633750E1,-2.445913696E-1,2.420765991E0,9.800868988E0,1.009836451E1
3.249637550E1,-3.646417236E-1,1.563947754E0,1.004740631E1,1.017493340E1
3.250641450E1,-3.550616455E-1,2.208208008E0,1.003513184E1,1.028134827E1
3.251645350E1,-1.589694214E-1,2.156116333E0,9.973609772E0,1.020524379E1
3.252649150E1,1.477427673E-1,2.166444855E0,1.041174866E1,1.063578024E1
3.253653050E1,-3.278182983E-2,2.293380890E0,1.016176849E1,1.041739936E1
3.254656850E1,3.462300110E-1,2.507884827E0,1.056293427E1,1.086208736E1
3.255660750E1,5.763015747E-2,2.521356812E0,1.044961990E1,1.074965662E1
3.256664550E1,7.933502197E-2,2.264640656E0,1.018197647E1,1.043108509E1
3.257668450E1,-1.712438965E-1,2.138003998E0,9.753417664E0,9.986467928E0
3.258672350E1,-1.052311707E-1,1.831142120E0,9.632020111E0,9.805099004E0
3.259676150E1,-3.975732422E-1,1.670975189E0,9.411528625E0,9.566979337E0
3.260680050E1,-3.996688843E-1,1.489702148E0,9.356293488E0,9.482572200E0
3.261683850E1,-4.391867065E-1,1.620829468E0,9.103768616E0,9.257352545E0
3.262687750E1,-4.451742554E-1,1.647024994E0,9.315428467E0,9.470379030E0
3.263691650E1,-1.103205872E-1,2.105072479E0,9.789792023E0,1.001416640E1
3.264695450E1,-5.388793945E-2,2.265538788E0,1.012165192E1,1.037224216E1
3.265699350E1,1.886077881E-2,2.558479614E0,1.023257126E1,1.054759158E1
3.266703150E1,1.975891113E-2,2.639311523E0,1.022987686E1,1.056488222E1
3.267707050E1,1.061293030E-1,2.749033356E0,1.058853104E1,1.094008397E1
3.268710850E1,2.523751831E-1,2.858605499E0,1.058942917E1,1.097138682E1
3.269714750E1,1.088237000E-1,2.787802734E0,1.044872177E1,1.081478032E1
3.270718650E1,-1.366658020E-1,2.691403198E0,1.017329453E1,1.052417456E1
3.271722450E1,-1.323248291E-1,2.617307281E0,1.012734009E1,1.046091891E1
3.272726350E1,-4.282594299E-1,2.413730621E0,1.003423370E1,1.032934401E1
3.273730150E1,-5.528004456E-1,2.414928131E0,9.966724091E0,1.027000756E1
3.274734050E1,-7.238946533E-1,2.348166962E0,9.880054321E0,1.018103064E1
3.275737850E1,-9.009764099E-1,2.235451355E0,9.849817200E0,1.014040927E1
3.276741750E1,-9.500743103E-1,2.254312134E0,9.680219879E0,9.984549129E0
3.277745650E1,-8.915460205E-1,2.213447113E0,9.754615173E0,1.004224674E1
3.278749450E1,-8.408015442E-1,2.261048126E0,9.968670044E0,1.025639646E1
3.279753350E1,-7.300318909E-1,2.339934082E0,9.962383118E0,1.025949879E1
3.280757150E1,-6.191125488E-1,2.386636963E0,9.877509613E0,1.018059588E1
3.281761050E1,-4.980143738E-1,2.368524628E0,1.000175125E1,1.029043028E1
3.282764950E1,-3.914360046E-1,2.545007629E0,1.010668304E1,1.042954113E1
