"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.811979467E1,9.383237457E0,-4.980143738E-1,2.933449860E0,9.843692985E0
1.812984167E1,9.486822052E0,-4.920268250E-1,2.950664062E0,9.947276082E0
1.813988867E1,9.566456451E0,-4.935237122E-1,2.999462585E0,1.003780008E1
1.814993567E1,9.695787506E0,-4.902305603E-1,3.023861847E0,1.016820347E1
1.815998267E1,9.836794281E0,-4.824467468E-1,3.053350525E0,1.031107298E1
1.817002967E1,9.995314636E0,-4.977149963E-1,3.103645935E0,1.047791263E1
1.818007667E1,1.017374359E1,-4.861889648E-1,3.161725159E0,1.066479931E1
1.819012367E1,1.032283356E1,-4.852908325E-1,3.192261658E0,1.081604985E1
1.820017067E1,1.045695465E1,-4.713697815E-1,3.227139130E0,1.095374443E1
1.821021767E1,1.055574921E1,-4.608915710E-1,3.260968781E0,1.105758472E1
1.822026454E1,1.061906754E1,-4.555027771E-1,3.289259949E0,1.112615428E1
1.823031154E1,1.071037766E1,-4.486170959E-1,3.328029327E0,1.122449224E1
1.824035854E1,1.079525116E1,-4.475692749E-1,3.349434814E0,1.131178498E1
1.825040554E1,1.091066116E1,-4.409829712E-1,3.381019135E0,1.143102285E1
1.826045354E1,1.104687790E1,-4.267625427E-1,3.430416412E0,1.157511963E1
1.827050054E1,1.108744354E1,-4.188290405E-1,3.435954895E0,1.161518868E1
1.828054754E1,1.106768463E1,-4.183799744E-1,3.435954895E0,1.159631282E1
1.829059454E1,1.126003464E1,-4.032614136E-1,3.493734741E0,1.179649025E1
1.830064154E1,1.145163620E1,-3.983216858E-1,3.567680969E0,1.200112409E1
1.831068854E1,1.158785294E1,-4.038601685E-1,3.603306885E0,1.214188038E1
1.832073554E1,1.163680115E1,-3.855981445E-1,3.627556458E0,1.219520368E1
1.833078254E1,1.159099640E1,-3.832031250E-1,3.611689453E0,1.214670090E1
1.834082954E1,1.156749527E1,-3.580554199E-1,3.596720581E0,1.211905728E1
1.835087654E1,1.163380737E1,-3.570075989E-1,3.602259064E0,1.218397303E1
1.836092354E1,1.174263107E1,-3.589535522E-1,3.634591827E0,1.229749934E1
1.837097054E1,1.182211578E1,-3.468287659E-1,3.660937042E0,1.238083890E1
1.838101754E1,1.186253174E1,-3.546125793E-1,3.668720856E0,1.242195323E1
1.839106454E1,1.190279800E1,-3.415896606E-1,3.677552490E0,1.246265125E1
1.840111154E1,1.189411606E1,-3.562591553E-1,3.688928833E0,1.245813442E1
1.841115854E1,1.181882263E1,-3.415896606E-1,3.664828949E0,1.237870038E1
1.842120554E1,1.171553741E1,-3.239263916E-1,3.627855835E0,1.226866265E1
1.843125254E1,1.165835632E1,-3.303630066E-1,3.598067780E0,1.220542927E1
1.844129954E1,1.163620239E1,-3.213816833E-1,3.605552216E0,1.218624221E1
1.845134654E1,1.163141235E1,-3.188369751E-1,3.619922333E0,1.218586263E1
1.846139354E1,1.157258469E1,-3.116519165E-1,3.604654083E0,1.212498966E1
1.847144054E1,1.161030624E1,-3.064128113E-1,3.610641632E0,1.216264087E1
1.848148754E1,1.171314240E1,-3.297642517E-1,3.657494202E0,1.227532945E1
1.849153454E1,1.164039368E1,-3.427871704E-1,3.638184357E0,1.220051857E1
1.850158154E1,1.134206406E1,-3.204835510E-1,3.520379333E0,1.188015982E1
1.851162954E1,1.110780121E1,-3.073109436E-1,3.439248047E0,1.163211566E1
1.852167654E1,1.106394241E1,-3.242257690E-1,3.449726257E0,1.159381539E1
1.853172354E1,1.107067841E1,-3.179388428E-1,3.429967346E0,1.159420896E1
1.854177054E1,1.090886490E1,-2.929408264E-1,3.370241547E0,1.142136926E1
1.855181754E1,1.070977890E1,-2.869532776E-1,3.312761078E0,1.121410238E1
1.856186454E1,1.048764084E1,-2.766247559E-1,3.234773254E0,1.097865609E1
1.857191154E1,1.030097900E1,-2.350112915E-1,3.180885315E0,1.078347950E1
1.858195854E1,1.016221756E1,-1.948947144E-1,3.134781189E0,1.063651742E1
1.859200554E1,1.006267456E1,-1.916015625E-1,3.097808075E0,1.053045798E1
1.860205254E1,1.000220032E1,-1.525328064E-1,3.067870331E0,1.046322636E1
1.861209954E1,9.922266541E0,-1.190025330E-1,3.056344299E0,1.038300416E1
1.862214654E1,9.773925018E0,-8.607101440E-2,3.015030212E0,1.022875484E1
1.863219354E1,9.595945129E0,-6.631210327E-2,2.963836670E0,1.004345001E1
1.864224054E1,9.377549286E0,-3.143463135E-2,2.889890442E0,9.812791933E0
1.865228754E1,9.186097412E0,9.280700684E-3,2.833008728E0,9.613033353E0
1.866233454E1,9.032666473E0,3.667373657E-2,2.792143707E0,9.454442081E0
1.867238154E1,8.874445496E0,5.613327026E-2,2.752176819E0,9.291577425E0
1.868242854E1,8.706943817E0,8.861572266E-2,2.668201447E0,9.107031478E0
1.869247554E1,8.584947510E0,1.230441284E-1,2.639760590E0,8.982471796E0
1.870252254E1,8.427924042E0,1.309776306E-1,2.581082611E0,8.815273464E0
1.871256954E1,8.180039520E0,1.384620667E-1,2.512225800E0,8.558241453E0
1.872261654E1,8.028704224E0,1.778302002E-1,2.459834747E0,8.398958392E0
1.873266354E1,8.079897766E0,2.101629639E-1,2.468816071E0,8.451270270E0
1.874271054E1,8.280031586E0,2.318678284E-1,2.536924438E0,8.663063624E0
1.875275754E1,8.406219177E0,2.296224976E-1,2.571652222E0,8.793784310E0
1.876280454E1,8.264613647E0,2.378553772E-1,2.522105255E0,8.644155762E0
1.877285154E1,7.973319397E0,2.594105530E-1,2.442620544E0,8.343111600E0
1.878289854E1,7.784561920E0,2.541714478E-1,2.382745056E0,8.145028018E0
1.879294654E1,7.736511841E0,2.372566223E-1,2.352208557E0,8.089671889E0
1.880299354E1,7.756121063E0,2.281256104E-1,2.363285522E0,8.111385437E0
1.881304054E1,7.817194061E0,2.456391907E-1,2.382295990E0,8.175829975E0
1.882308754E1,7.934999084E0,2.392025757E-1,2.426903229E0,8.301282288E0
1.883313454E1,8.038733368E0,2.101629639E-1,2.467917938E0,8.411659859E0
1.884318154E1,8.050858154E0,1.959425354E-1,2.468217316E0,8.422992771E0
1.885322854E1,7.940088501E0,1.802252197E-1,2.435884552E0,8.307287168E0
1.886327554E1,7.906408539E0,1.538800049E-1,2.428400116E0,8.272369803E0
1.887332254E1,7.986641693E0,1.284329224E-1,2.446063385E0,8.353811503E0
1.888336954E1,8.110434265E0,1.155596924E-1,2.490221558E0,8.484910219E0
1.889341654E1,8.258326721E0,9.280700684E-2,2.545307007E0,8.642173403E0
1.890346354E1,8.415799255E0,7.424560547E-2,2.580633545E0,8.802889242E0
1.891351054E1,8.547076263E0,4.535568237E-2,2.623743896E0,8.940838989E0
1.892355754E1,8.624016266E0,1.975891113E-2,2.651585999E0,9.022469467E0
1.893360454E1,8.622519379E0,-1.481918335E-2,2.643502808E0,9.018656615E0
1.894365154E1,8.647667084E0,-1.706451416E-2,2.655028839E0,9.046082872E0
1.895369854E1,8.767268372E0,-4.924758911E-2,2.688409424E0,9.170330706E0
1.896374554E1,8.948391724E0,-7.244934082E-2,2.749033356E0,9.361418041E0
1.897379254E1,9.160051575E0,-7.903564453E-2,2.830913086E0,9.587849623E0
1.898383954E1,9.344019012E0,-1.029858398E-1,2.862647095E0,9.773231082E0
1.899388654E1,9.453890533E0,-1.178050232E-1,2.905907135E0,9.891118264E0
1.900393354E1,9.511670380E0,-1.106199646E-1,2.925815735E0,9.952110726E0
1.901398054E1,9.569749603E0,-1.239422607E-1,2.941533051E0,1.001239661E1
1.902402754E1,9.714648285E0,-1.311273193E-1,2.984044647E0,1.016346930E1
1.903407454E1,9.894873505E0,-1.242416382E-1,3.050207062E0,1.035508188E1
1.904412154E1,1.008946884E1,-1.194515991E-1,3.108885040E0,1.055825821E1
1.905416854E1,1.026834686E1,-1.249900818E-1,3.157683563E0,1.074362766E1
1.906421554E1,1.046728317E1,-1.350192261E-1,3.224893799E0,1.095363808E1
1.907426254E1,1.055215668E1,-1.264869690E-1,3.270548859E0,1.104809935E1
1.908430954E1,1.054182816E1,-1.152603149E-1,3.255430298E0,1.103364184E1
1.909435654E1,1.053733749E1,-1.163081360E-1,3.257376251E0,1.102993695E1
1.910440354E1,1.061367874E1,-1.161584473E-1,3.276386719E0,1.110848231E1
1.911445054E1,1.071831116E1,-1.260379028E-1,3.306324463E0,1.121739101E1
1.912449754E1,1.081336349E1,-1.016386414E-1,3.319197693E0,1.131177412E1
1.913454454E1,1.079120956E1,-1.053808594E-1,3.321143646E0,1.129120472E1
1.914459154E1,1.101394638E1,-1.032852173E-1,3.404370575E0,1.152854812E1
1.915463854E1,1.127171036E1,-1.020877075E-1,3.477119293E0,1.179628055E1
1.916468554E1,1.144699585E1,-9.669891357E-2,3.541036377E0,1.198257081E1
1.917473354E1,1.154728729E1,-1.091230774E-1,3.570375366E0,1.208715566E1
1.918478054E1,1.155432266E1,-1.136137390E-1,3.571423187E0,1.209422771E1
1.919482754E1,1.152977371E1,-1.336720276E-1,3.570225677E0,1.207062805E1
1.920487454E1,1.151540359E1,-1.386117554E-1,3.562142487E0,1.205456728E1
1.921492154E1,1.149534531E1,-1.525328064E-1,3.570375366E0,1.203801521E1
1.922496850E1,1.153201904E1,-1.625619507E-1,3.572770386E0,1.207387998E1
1.923501550E1,1.165371597E1,-1.896556091E-1,3.604504395E0,1.219989824E1
1.924506250E1,1.176538376E1,-2.115101624E-1,3.661984863E0,1.232392489E1
1.925510950E1,1.182061890E1,-2.475851440E-1,3.680246887E0,1.238275198E1
1.926515650E1,1.182226547E1,-2.636018372E-1,3.669918365E0,1.238158906E1
1.927520350E1,1.178304703E1,-3.007246399E-1,3.673510895E0,1.234606475E1
1.928525050E1,1.171568710E1,-3.429368591E-1,3.638633423E0,1.227251332E1
1.929529750E1,1.169817352E1,-3.564088440E-1,3.626209259E0,1.225249708E1
1.930534450E1,1.170026917E1,-3.924838257E-1,3.638783112E0,1.225932643E1
1.931539150E1,1.165551224E1,-4.287084961E-1,3.629502411E0,1.221507447E1
1.932543850E1,1.156659714E1,-4.562512207E-1,3.588188324E0,1.211896984E1
1.933548550E1,1.145118713E1,-4.805007935E-1,3.546425171E0,1.199740386E1
1.934553250E1,1.138876694E1,-5.041516113E-1,3.536545715E0,1.193588442E1
1.935557950E1,1.134475845E1,-5.209167480E-1,3.534749451E0,1.189408896E1
1.936562650E1,1.132155670E1,-5.450166321E-1,3.516487427E0,1.186761868E1
1.937567350E1,1.120390137E1,-5.601351929E-1,3.484753418E0,1.174668735E1
1.938572050E1,1.105481140E1,-5.873785400E-1,3.444187775E0,1.159380430E1
1.939576750E1,1.090676926E1,-5.933660889E-1,3.400628357E0,1.144001627E1
1.940581450E1,1.077429474E1,-5.848338318E-1,3.358715515E0,1.130081535E1
1.941586150E1,1.064137115E1,-5.903723145E-1,3.315904541E0,1.116165500E1
1.942590850E1,1.051398605E1,-5.939648438E-1,3.290756836E0,1.103294057E1
1.943595550E1,1.039348663E1,-5.923182678E-1,3.253634033E0,1.090694915E1
1.944600250E1,1.027942383E1,-5.939648438E-1,3.196452942E0,1.078131068E1
1.945604950E1,1.015967285E1,-5.780978394E-1,3.176394653E0,1.066032985E1
1.946609650E1,1.003333557E1,-5.795947266E-1,3.149750061E0,1.053207853E1
1.947614350E1,9.886790314E0,-5.822891235E-1,3.092269592E0,1.037544286E1
1.948619050E1,9.713450775E0,-5.614823914E-1,3.038980408E0,1.019322277E1
1.949623750E1,9.586664429E0,-5.444178772E-1,2.997366943E0,1.005906230E1
1.950628450E1,9.470655670E0,-5.436694336E-1,2.953358459E0,9.935352106E0
1.951633150E1,9.362879791E0,-5.336402893E-1,2.925067291E0,9.823660652E0
1.952637850E1,9.291178894E0,-5.119354248E-1,2.893632660E0,9.744803389E0
1.953642550E1,9.210197296E0,-5.044509888E-1,2.865491180E0,9.658842826E0
1.954647250E1,9.159003754E0,-4.948709106E-1,2.853516083E0,9.605977359E0
1.955651950E1,9.076974335E0,-4.935237122E-1,2.810405731E0,9.514904577E0
1.956656650E1,8.972341919E0,-4.806504822E-1,2.783312073E0,9.406421769E0
1.957661350E1,8.858728180E0,-4.721182251E-1,2.752925262E0,9.288625199E0
1.958666050E1,8.710686035E0,-4.525090027E-1,2.694247284E0,9.129062604E0
1.959670750E1,8.538693695E0,-4.378395081E-1,2.647694092E0,8.950490347E0
1.960675450E1,8.426427155E0,-4.206253052E-1,2.620450745E0,8.834498421E0
1.961680150E1,8.361462250E0,-4.197271729E-1,2.597099304E0,8.765565963E0
1.962684850E1,8.428223419E0,-4.209246826E-1,2.631527710E0,8.839517276E0
1.963689550E1,8.555608521E0,-4.284091187E-1,2.656076660E0,8.968651780E0
1.964694250E1,8.602760468E0,-4.212240601E-1,2.680326233E0,9.020480369E0
1.965698950E1,8.574169922E0,-4.263134766E-1,2.686912537E0,8.995422837E0
1.966703650E1,8.516689453E0,-4.141886902E-1,2.652184753E0,8.929705229E0
1.967708350E1,8.426576843E0,-4.185296631E-1,2.616858215E0,8.833476739E0
1.968713050E1,8.340056763E0,-4.240681458E-1,2.582579498E0,8.741058143E0
1.969717750E1,8.346044312E0,-4.183799744E-1,2.599943390E0,8.751640023E0
1.970722450E1,8.471633148E0,-4.249662781E-1,2.642454987E0,8.884353262E0
1.971727150E1,8.667575684E0,-4.472698975E-1,2.696342926E0,9.088299278E0
1.972731850E1,8.865314484E0,-4.619393921E-1,2.752775574E0,9.294351094E0
1.973736550E1,8.990304565E0,-4.692741394E-1,2.803969116E0,9.429105854E0
1.974741250E1,9.028026123E0,-4.924758911E-1,2.820883942E0,9.471281560E0
1.975745950E1,9.002129974E0,-4.990621948E-1,2.805466003E0,9.442353872E0
1.976750650E1,9.021739197E0,-5.057981873E-1,2.808160400E0,9.462207711E0
1.977755350E1,9.123078461E0,-5.360353088E-1,2.831062775E0,9.567278134E0
1.978760050E1,9.312135315E0,-5.547463989E-1,2.897225189E0,9.768189264E0
1.979764750E1,9.550739136E0,-5.718109131E-1,2.975961456E0,1.001997666E1
1.980769450E1,9.781858521E0,-6.026467896E-1,3.050356750E0,1.026414222E1
1.981774150E1,9.985734558E0,-6.216572571E-1,3.108286285E0,1.047677412E1
1.982778850E1,1.013302826E1,-6.399192810E-1,3.161725159E0,1.063410854E1
1.983783550E1,1.021445892E1,-6.544390869E-1,3.194357300E0,1.072228428E1
1.984788250E1,1.030936157E1,-6.526428223E-1,3.212170258E0,1.081789797E1
1.985792950E1,1.039393570E1,-6.637197876E-1,3.223247223E0,1.090246513E1
1.986797650E1,1.049796936E1,-6.703060913E-1,3.261118469E0,1.101324496E1
1.987802350E1,1.063238983E1,-6.738986206E-1,3.304079132E0,1.115431718E1
1.988807050E1,1.078028229E1,-6.834786987E-1,3.363804932E0,1.131356765E1
1.989811750E1,1.094928085E1,-6.843768311E-1,3.406915283E0,1.148747991E1
1.990816450E1,1.113489487E1,-6.715036011E-1,3.462000732E0,1.167999357E1
1.991821150E1,1.131018036E1,-6.616241455E-1,3.527564392E0,1.186598655E1
1.992825850E1,1.146675476E1,-6.500981140E-1,3.552263031E0,1.202196593E1
1.993830550E1,1.148307083E1,-6.265969849E-1,3.564687195E0,1.203995574E1
1.994835250E1,1.142095001E1,-6.182144165E-1,3.551215210E0,1.197628564E1
1.995839950E1,1.140283768E1,-5.725593567E-1,3.534450073E0,1.195177261E1
1.996844650E1,1.147049698E1,-5.411247253E-1,3.546574860E0,1.201845706E1
1.997849350E1,1.156135803E1,-5.044509888E-1,3.588787079E0,1.211605807E1
1.998854050E1,1.163410675E1,-4.796026611E-1,3.604504395E0,1.218913084E1
1.999858750E1,1.167542084E1,-4.382885742E-1,3.617677002E0,1.223090902E1
2.000863450E1,1.172152496E1,-4.020639038E-1,3.623215485E0,1.227532050E1
2.001868150E1,1.173933792E1,-3.603007507E-1,3.629352722E0,1.229284640E1
2.002872850E1,1.171104675E1,-3.197351074E-1,3.617677002E0,1.226125742E1
2.003877550E1,1.160566589E1,-2.874023438E-1,3.593128052E0,1.215255735E1
2.004882250E1,1.148426834E1,-2.408491516E-1,3.531306610E0,1.201734388E1
2.005886950E1,1.140478363E1,-1.986369324E-1,3.511398010E0,1.193475858E1
2.006891650E1,1.138128250E1,-1.793270874E-1,3.516487427E0,1.191349795E1
2.007896350E1,1.147843048E1,-1.393601990E-1,3.540587311E0,1.201289083E1
2.008901050E1,1.155267609E1,-1.239422607E-1,3.556154938E0,1.208825564E1
2.009905750E1,1.149774033E1,-9.969268799E-2,3.556154938E0,1.203553942E1
2.010910450E1,1.139834702E1,-8.951385498E-2,3.520229645E0,1.192989288E1
2.011915150E1,1.123264160E1,-8.442443848E-2,3.476670227E0,1.175868193E1
2.012919850E1,1.100765945E1,-7.394622803E-2,3.391946411E0,1.151865162E1
2.013924550E1,1.078522202E1,-7.649093628E-2,3.336561584E0,1.128979663E1
2.014929250E1,1.064451462E1,-6.496490479E-2,3.289709015E0,1.114145849E1
2.015933950E1,1.062445633E1,-8.547225952E-2,3.261118469E0,1.111401239E1
2.016938650E1,1.068373306E1,-7.649093628E-2,3.291654968E0,1.117957940E1
2.017943350E1,1.076486435E1,-8.562194824E-2,3.305576019E0,1.126128183E1
2.018948050E1,1.078432388E1,-8.756790161E-2,3.324137421E0,1.128535331E1
2.019952750E1,1.084045715E1,-9.894424438E-2,3.344046021E0,1.134495240E1
2.020957450E1,1.076037369E1,-1.011895752E-1,3.327729950E0,1.126364363E1
2.021962150E1,1.058927948E1,-1.130149841E-1,3.275039520E0,1.108474159E1
2.022966854E1,1.042986099E1,-1.221459961E-1,3.224744110E0,1.091768723E1
2.023971554E1,1.016386414E1,-1.300794983E-1,3.119512939E0,1.063261096E1
2.024976254E1,9.757010193E0,-1.163081360E-1,3.012784882E0,1.021223033E1
2.025980954E1,9.391021271E0,-1.169068909E-1,2.887645111E0,9.825652244E0
2.026985654E1,9.139394531E0,-1.249900818E-1,2.810405731E0,9.562559035E0
2.027990354E1,9.014404449E0,-1.160087585E-1,2.761307831E0,9.428561213E0
2.028995054E1,8.936865692E0,-9.909393311E-2,2.750380554E0,9.351041717E0
2.029999754E1,8.935069427E0,-1.040336609E-1,2.748135223E0,9.348718409E0
2.031004454E1,9.035510559E0,-8.517288208E-2,2.766097870E0,9.449814967E0
2.032009154E1,9.010362854E0,-7.918533325E-2,2.787503357E0,9.432024387E0
2.033013854E1,8.885971527E0,-4.700225830E-2,2.725831604E0,9.294775798E0
2.034018554E1,8.640781403E0,-3.233276367E-2,2.640808411E0,9.035375903E0
2.035023254E1,8.423882446E0,-2.649490356E-2,2.586321716E0,8.812012112E0
2.036027954E1,8.242010651E0,1.586700439E-2,2.531086578E0,8.621913395E0
2.037032654E1,8.092022552E0,4.176315308E-2,2.484084320E0,8.464824160E0
2.038037354E1,8.002209320E0,6.571334839E-2,2.449206848E0,8.368888004E0
2.039042054E1,7.979606323E0,7.304809570E-2,2.428250427E0,8.341214134E0
2.040046754E1,7.989186401E0,1.037342834E-1,2.436034241E0,8.352970907E0
2.041051454E1,8.071664886E0,1.330732727E-1,2.465822296E0,8.440957418E0
2.042056154E1,8.101003876E0,1.571731567E-1,2.460433502E0,8.467862789E0
2.043060854E1,8.064629517E0,1.791773987E-1,2.453398132E0,8.431459908E0
2.044065554E1,7.997718658E0,1.998344421E-1,2.415975952E0,8.357055543E0
2.045070254E1,7.952512665E0,2.231858826E-1,2.423011322E0,8.316444763E0
2.046074954E1,8.006101227E0,2.483335876E-1,2.442021790E0,8.373935565E0
2.047079654E1,8.045469360E0,2.495310974E-1,2.451152802E0,8.414273174E0
2.048084354E1,8.072263641E0,2.797682190E-1,2.457290039E0,8.442629027E0
2.049089054E1,8.105195160E0,2.927911377E-1,2.475701752E0,8.479918301E0
2.050093754E1,8.238418121E0,2.966830444E-1,2.501597900E0,8.614960593E0
2.051098454E1,8.347840576E0,2.984793091E-1,2.552192688E0,8.734370023E0
2.052103154E1,8.350085907E0,2.903961182E-1,2.542762299E0,8.733493268E0
2.053107854E1,8.295449524E0,2.778222656E-1,2.532583466E0,8.677882635E0
2.054112554E1,8.276289368E0,2.728825378E-1,2.514471130E0,8.654131709E0
2.055117254E1,8.295000458E0,2.631527710E-1,2.530787201E0,8.676471969E0
2.056121954E1,8.385113068E0,2.366578674E-1,2.541714478E0,8.765069343E0
2.057126654E1,8.533304901E0,2.032772827E-1,2.602188721E0,8.923564329E0
2.058131354E1,8.719517670E0,1.794767761E-1,2.655926971E0,9.116805821E0
2.059136054E1,8.975934448E0,1.562750244E-1,2.734812927E0,9.384616287E0
2.060140754E1,9.279802551E0,1.287322998E-1,2.827619934E0,9.701893727E0
2.061145454E1,9.516011353E0,9.056167603E-2,2.909349976E0,9.951230615E0
2.062150154E1,9.588909760E0,5.852828979E-2,2.935844879E0,1.002844959E1
2.063154854E1,9.584269409E0,4.790039062E-3,2.927013245E0,1.002125988E1
2.064159554E1,9.547895050E0,-4.116439819E-2,2.933300171E0,9.988405493E0
2.065164254E1,9.547745361E0,-8.427474976E-2,2.927312622E0,9.986776402E0
2.066168954E1,9.656419373E0,-1.139131165E-1,2.978955231E0,1.010611625E1
2.067173654E1,9.849667511E0,-1.670526123E-1,3.041824493E0,1.031002196E1
2.068178354E1,1.013347733E1,-2.011816406E-1,3.131787415E0,1.060829530E1
2.069183054E1,1.048135391E1,-2.294728088E-1,3.237467651E0,1.097235774E1
2.070187754E1,1.074555450E1,-2.679428101E-1,3.326382751E0,1.125182461E1
2.071192454E1,1.109732300E1,-3.147953796E-1,3.434158630E0,1.162080545E1
2.072197154E1,1.132934052E1,-3.312611389E-1,3.523073730E0,1.186910860E1
2.073201854E1,1.137095398E1,-3.646417236E-1,3.542084198E0,1.191544873E1
2.074206554E1,1.134595596E1,-3.906875610E-1,3.511847076E0,1.188345166E1
2.075211254E1,1.128383514E1,-4.029620361E-1,3.504512329E0,1.182239065E1
2.076215954E1,1.121467896E1,-4.114942932E-1,3.468437347E0,1.174599546E1
2.077220654E1,1.118294495E1,-4.041595459E-1,3.468736725E0,1.171553401E1
2.078225354E1,1.126512405E1,-4.284091187E-1,3.498674469E0,1.180369761E1
2.079230054E1,1.144340332E1,-4.361929321E-1,3.546425171E0,1.198828075E1
2.080234754E1,1.158530823E1,-4.264631653E-1,3.589236145E0,1.213605594E1
2.081239454E1,1.167601959E1,-4.291575623E-1,3.619173889E0,1.223159962E1
2.082244154E1,1.168410278E1,-4.174818420E-1,3.620970154E0,1.223944336E1
2.083248854E1,1.160581558E1,-4.014651489E-1,3.610791321E0,1.216116539E1
2.084253554E1,1.144924118E1,-3.815565491E-1,3.551215210E0,1.199340813E1
2.085258254E1,1.134790192E1,-3.652404785E-1,3.520678711E0,1.188711307E1
2.086262954E1,1.131781448E1,-3.442840576E-1,3.518134003E0,1.185701156E1
2.087267654E1,1.132455048E1,-3.293151855E-1,3.513493652E0,1.186164110E1
2.088272354E1,1.135763168E1,-3.158432007E-1,3.529061279E0,1.189747149E1
2.089277054E1,1.135269196E1,-2.896476746E-1,3.524869995E0,1.189084601E1
2.090281754E1,1.131556915E1,-2.833607483E-1,3.525768127E0,1.185552358E1
2.091286454E1,1.121243362E1,-2.700384521E-1,3.476370850E0,1.174209278E1
2.092291154E1,1.108594666E1,-2.562670898E-1,3.436553650E0,1.160921130E1
2.093295854E1,1.100810852E1,-2.441423035E-1,3.408711548E0,1.152637727E1
2.094300554E1,1.095661560E1,-2.396516418E-1,3.385509796E0,1.147024563E1
2.095305254E1,1.092697723E1,-2.374063110E-1,3.379073181E0,1.143998815E1
2.096309954E1,1.075139236E1,-2.390528870E-1,3.341950378E0,1.126135944E1
2.097314654E1,1.059152481E1,-2.510279846E-1,3.269051971E0,1.108738534E1
2.098319354E1,1.050949539E1,-2.441423035E-1,3.256627808E0,1.100521347E1
2.099324054E1,1.048524582E1,-2.495310974E-1,3.262465668E0,1.098391223E1
2.100328754E1,1.043824356E1,-2.933898926E-1,3.249293060E0,1.093622017E1
2.101333454E1,1.040336609E1,-3.017724609E-1,3.227438507E0,1.089667160E1
2.102338154E1,1.030112869E1,-3.140469360E-1,3.216810608E0,1.079628400E1
2.103342854E1,1.017703674E1,-3.444337463E-1,3.176095276E0,1.066669080E1
2.104347454E1,1.006656647E1,-3.561094666E-1,3.141217804E0,1.055129488E1
2.105352154E1,9.988878021E0,-3.864962769E-1,3.115321655E0,1.047054404E1
2.106356854E1,9.960137787E0,-4.087998962E-1,3.118016052E0,1.044478273E1
2.107361554E1,9.939480743E0,-4.412823486E-1,3.095562744E0,1.041971767E1
2.108366254E1,9.815987549E0,-4.480183411E-1,3.056643677E0,1.029064636E1
2.109370954E1,9.645043030E0,-4.631369019E-1,2.997666321E0,1.011075438E1
2.110375654E1,9.552385712E0,-4.790039062E-1,2.967279510E0,1.001410332E1
2.111380354E1,9.479786682E0,-5.050497437E-1,2.973716125E0,9.948086167E0
2.112385054E1,9.425898743E0,-5.218148804E-1,2.956352234E0,9.892415095E0
2.113389754E1,9.442663879E0,-5.363346863E-1,2.950514374E0,9.907426059E0
2.114394454E1,9.410031738E0,-5.626799011E-1,2.960393829E0,9.880750863E0
2.115399154E1,9.319170685E0,-5.727090454E-1,2.919079742E0,9.782431418E0
2.116403854E1,9.174870758E0,-5.783972168E-1,2.877915344E0,9.633026186E0
2.117408554E1,9.033714294E0,-5.728587341E-1,2.822680206E0,9.481755356E0
2.118413254E1,8.920848999E0,-5.755531311E-1,2.799029388E0,9.367356820E0
2.119417954E1,8.850345612E0,-5.810916138E-1,2.779420166E0,9.294700714E0
2.120422654E1,8.838969269E0,-5.858816528E-1,2.774929504E0,9.282826552E0
2.121427354E1,8.865913239E0,-5.869294739E-1,2.786455536E0,9.311994320E0
2.122432067E1,8.890611877E0,-5.981561279E-1,2.783312073E0,9.335287698E0
2.123436767E1,8.868607635E0,-6.026467896E-1,2.788850555E0,9.316279942E0
2.124441467E1,8.787626038E0,-5.764512634E-1,2.755020905E0,9.227394411E0
2.125446167E1,8.710236969E0,-5.653742981E-1,2.731519775E0,9.145986903E0
2.126450867E1,8.662486267E0,-5.754034424E-1,2.717149658E0,9.096848889E0
2.127455567E1,8.615334320E0,-5.601351929E-1,2.701432343E0,9.046296125E0
2.128460267E1,8.616082764E0,-5.517526245E-1,2.689008179E0,9.042791501E0
2.129464967E1,8.676257629E0,-5.511538696E-1,2.717598724E0,9.108598128E0
2.130469667E1,8.792865143E0,-5.513035583E-1,2.749332733E0,9.229151831E0
2.131474367E1,8.868757324E0,-5.713618469E-1,2.772085419E0,9.309445118E0
2.132479067E1,8.893905029E0,-5.459147644E-1,2.781066742E0,9.334554184E0
2.133483767E1,8.882229309E0,-5.354365540E-1,2.761008453E0,9.316858778E0
2.134488467E1,8.864416351E0,-5.044509888E-1,2.772684174E0,9.301619514E0
2.135493167E1,8.963659973E0,-5.025050354E-1,2.807411957E0,9.406448497E0
2.136497867E1,9.092242584E0,-5.038522339E-1,2.824925537E0,9.534303675E0
2.137502567E1,9.186995544E0,-4.843927002E-1,2.845432892E0,9.629746194E0
2.138507267E1,9.251212006E0,-4.816983032E-1,2.876418457E0,9.700038143E0
2.139511967E1,9.301507416E0,-4.721182251E-1,2.894231415E0,9.752820685E0
2.140516667E1,9.363927612E0,-4.562512207E-1,2.909499664E0,9.816134361E0
2.141521367E1,9.449549561E0,-4.399351501E-1,2.927911377E0,9.902534770E0
2.142526067E1,9.610914001E0,-4.233197021E-1,2.984942780E0,1.007267347E1
2.143530767E1,9.828112335E0,-4.266128540E-1,3.047213287E0,1.029850957E1
2.144535367E1,1.000115250E1,-4.203259277E-1,3.097808075E0,1.047836533E1
2.145540067E1,1.007869125E1,-4.085005188E-1,3.115022278E0,1.055700023E1
