"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.891003080E-1,-3.574999981E-3,3.712499980E-3,1.099999994E-3,5.270036143E-3
6.914969230E-1,1.374999993E-4,4.949999973E-3,1.099999994E-3,5.072613328E-3
6.938936160E-1,-1.099999994E-3,3.712499980E-3,2.337499987E-3,4.522893131E-3
6.962902330E-1,-1.099999994E-3,-2.337499987E-3,2.337499987E-3,3.483936332E-3
6.986870770E-1,1.237499993E-3,1.237499993E-3,2.337499987E-3,2.920054564E-3
7.010836470E-1,2.474999987E-3,-3.574999981E-3,2.337499987E-3,4.936613818E-3
7.034815680E-1,1.374999993E-4,-2.337499987E-3,1.099999994E-3,2.587047048E-3
7.058771850E-1,1.237499993E-3,-9.762499481E-3,1.099999994E-3,9.901909025E-3
7.082737990E-1,2.474999987E-3,1.237499993E-3,1.099999994E-3,2.977756060E-3
7.106704910E-1,1.237499993E-3,-4.812499974E-3,1.099999994E-3,5.089357741E-3
7.130673320E-1,1.237499993E-3,1.237499993E-3,1.099999994E-3,2.067078241E-3
7.154639490E-1,3.712499980E-3,-2.337499987E-3,1.099999994E-3,4.522893131E-3
7.178606400E-1,1.237499993E-3,1.374999993E-4,1.099999994E-3,1.661418812E-3
7.202574860E-1,1.237499993E-3,-1.099999994E-3,1.099999994E-3,1.987814430E-3
7.226553320E-1,1.237499993E-3,1.374999993E-4,-1.374999993E-4,1.252684610E-3
7.250507860E-1,1.237499993E-3,1.374999993E-4,-1.374999993E-4,1.252684610E-3
7.274476300E-1,1.237499993E-3,1.237499993E-3,1.099999994E-3,2.067078241E-3
